hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
0,4350990	0,2512976	0,1406169	0,3963043	0,2563645	0,6807810	0,1323586	0,5046949	0,7244591	0,7314433	0,3815708	0,6441809	0,1150105	0,4899641	0,4673320	0,5296484	0,5546144	0,4799298	0,3509959	0,1277434	0,3108296	0,1394044	0,7854795	0,0847639	0,7504789	0,5828183	0,6295037	0,6186700	0,0469462	0,0274135	0,2156562	0,4887422
