"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
560	0,2146196	0,0197034	0,5242816	0,8111977	0,5577447	0,1674947	0,6696996	0,0140278	0,4415662	0,1617332	0,4896040	0,7353917	0,4888879	0,3778912	0,6008723	0,7047926	0,0555198	0,7740652	0,0903181	0,3901609	0,6203686	0,6792888	0,3987697	0,6047258	0,5261929	0,6517542	0,2077521	0,7531292	0,0983435	0,4964749	0,1135925	0,0010034
580	0,1787711	0,0246903	0,4744473	0,8033284	0,6968955	0,1677040	0,7224027	0,0550688	0,4231695	0,7341395	0,5652134	0,9055401	0,5813839	0,4294580	0,5323291	0,4771190	0,0477595	0,5459066	0,0745634	0,3465003	0,6204106	0,5533377	0,4957602	0,4028061	0,4304471	0,6880389	0,2499574	0,6562169	0,1235110	0,4413289	0,0759168	0,0007597
600	0,1546682	0,0386028	0,4084286	0,8386961	0,7335440	0,1236294	0,8240272	0,0348938	0,3642393	0,7410977	0,5226712	0,7673408	0,5756586	0,4077923	0,6064658	0,3087482	0,0608532	0,5042402	0,0838848	0,2462712	0,6293251	0,5106574	0,3897560	0,3067586	0,2679326	0,7244233	0,2559003	0,7336891	0,1221896	0,4181140	0,0698358	0,0006159
620	0,1592425	0,0122448	0,4086002	0,7094225	0,7513057	0,0800114	0,7586713	0,0515896	0,3257981	0,7898925	0,5453640	0,7013812	0,6618772	0,5053477	0,6542357	0,2266979	0,0592463	0,4797136	0,0807476	0,1632058	0,6559546	0,4444940	0,4147785	0,2117622	0,2809883	0,6999981	0,2205170	0,7232315	0,1554883	0,3726014	0,0870630	0,0027494
640	0,0678226	0,0394910	0,3713126	0,8151376	0,7126402	0,1441864	0,7166505	0,0335856	0,4033217	0,7441096	0,4801534	0,9261393	0,5075731	0,3654499	0,6087685	0,1205398	0,0832354	0,4174050	0,0378987	0,0708370	0,7459423	0,4276496	0,4249014	0,1572041	0,2656228	0,7743979	0,2030381	0,6424386	0,0799399	0,4858551	0,1002312	0,0015389
660	0,1876033	0,0326258	0,4840804	0,6644967	0,8057773	0,1247438	0,7401839	0,0211081	0,2060482	0,8257570	0,4270268	0,7619231	0,6320763	0,4476795	0,5628971	0,0910752	0,0373687	0,5016109	0,0727751	0,0266621	0,5481825	0,3620584	0,3216532	0,1088354	0,1297898	0,6463975	0,2404722	0,6576594	0,0638929	0,3726442	0,1330345	0,0021507
680	0,0745165	0,0219220	0,6140160	0,7122495	0,6472266	0,1171899	0,7505235	0,0340976	0,2693587	0,6171293	0,4245631	0,7001952	0,7146535	0,3653697	0,6146718	0,0527116	0,0787703	0,4733546	0,0403305	0,0268120	0,6605958	0,3952580	0,3396015	0,0327064	0,1614369	0,7699359	0,3741972	0,6612881	0,0762118	0,4594413	0,0407603	0,0059312
700	0,1363000	0,0337287	0,3769795	0,7633508	0,7924980	0,1968306	0,6973107	0,0292173	0,2647710	0,7169942	0,4234116	0,6099720	0,5653234	0,4209085	0,6126773	0,0364994	0,0974514	0,3686287	0,0572655	0,0121398	0,7277436	0,4165193	0,3919472	0,0584673	0,1214425	0,7556004	0,2852158	0,6282578	0,0860113	0,3965579	0,1177791	0,0015413
720	0,1141024	0,0258824	0,4603529	0,7244126	0,7729047	0,1332024	0,6940646	0,0279455	0,2564228	0,7267425	0,4334857	0,7212334	0,6385796	0,4413509	0,4108671	0,0836950	0,0669276	0,2936826	0,0835857	0,0066577	0,6529703	0,3972141	0,4333295	0,0655784	0,1475949	0,7647468	0,3509147	0,6736797	0,1044864	0,4819653	0,0565010	0,0008244
740	0,1463213	0,0416759	0,5078102	0,8375867	0,8476062	0,1436011	0,6615402	0,0125178	0,2157649	0,9483224	0,4336385	0,5701006	0,5971742	0,4467779	0,5176482	0,0638012	0,0792097	0,3968790	0,0539104	0,0053143	0,6622711	0,4338841	0,3152601	0,0166888	0,1287331	0,8353946	0,2740813	0,7545889	0,0529150	0,3611209	0,1134643	0,0007457
760	0,1113646	0,0461043	0,4619433	0,6663967	0,6802666	0,1052429	0,7993510	0,0253335	0,2774675	0,7737381	0,5289292	0,8294431	0,6688118	0,4498537	0,4814253	0,0333459	0,0404956	0,3162363	0,0687044	0,0055565	0,5698888	0,2971411	0,4185072	0,0253876	0,1339092	0,8716719	0,2477020	0,6464775	0,0784444	0,3804195	0,1118722	0,0001421
780	0,0950182	0,0170062	0,4616070	0,7439023	0,7109611	0,1352807	0,8285267	0,0598000	0,2339905	0,7139715	0,4971652	0,7572167	0,6149331	0,4209316	0,4211751	0,0288498	0,0667011	0,3753390	0,0385693	0,0085772	0,7260821	0,4387688	0,4298602	0,0228179	0,1139334	0,6706528	0,2611817	0,6403804	0,1068726	0,3509166	0,0601082	0,0001091
800	0,1062813	0,0306060	0,4063560	0,8290991	0,7170449	0,1375865	0,7464127	0,0388682	0,2702932	0,6663607	0,4826319	0,7104589	0,6231129	0,5535330	0,5232037	0,0288901	0,1112397	0,3663159	0,0428774	0,0096409	0,5731359	0,3901235	0,3579599	0,0240888	0,1031843	0,6313095	0,2841545	0,6551902	0,0711046	0,4981192	0,0585816	0,0012339
820	0,0836156	0,0155438	0,3765670	0,7141519	0,8722133	0,1161107	0,8328002	0,0526837	0,2297295	0,7130055	0,4776875	0,7677425	0,5662779	0,4468772	0,6125803	0,0524470	0,0558919	0,3718459	0,0312405	0,0062087	0,5925969	0,3613728	0,3734675	0,0187362	0,0734369	0,6723991	0,2448876	0,7316379	0,0835429	0,3371922	0,0592481	0,0003905
840	0,1015572	0,0232531	0,5335297	0,6824973	0,6202317	0,1427977	0,7984977	0,0277469	0,2556538	0,7607451	0,4419518	0,7910443	0,5792103	0,4894423	0,5600504	0,0453357	0,1173221	0,3123469	0,0734779	0,0107322	0,5714724	0,4078082	0,3240189	0,0053129	0,0903460	0,7223487	0,2626578	0,6604730	0,0817090	0,3906357	0,1293693	0,0006642
860	0,0816073	0,0146099	0,5597071	0,6493873	0,6983070	0,1266747	0,7140475	0,0532595	0,2872910	0,6623746	0,4200344	0,8657377	0,6604218	0,4227435	0,4872652	0,0200750	0,0585614	0,2645483	0,0659658	0,0083917	0,5445881	0,4151549	0,3914695	0,0124953	0,1483723	0,5975090	0,2370766	0,7671064	0,0439380	0,4663654	0,0658774	0,0022291
880	0,0728574	0,0441997	0,5313979	0,7087460	0,6937057	0,1416708	0,8528563	0,0465059	0,2711359	0,6066947	0,4739380	0,7834579	0,6017736	0,3593957	0,5834508	0,0213108	0,0659474	0,3709526	0,0417515	0,0097139	0,6699562	0,3700904	0,3432275	0,0100884	0,1526677	0,7707765	0,2502857	0,5834646	0,0358339	0,3665397	0,0779749	0,0041837
900	0,1101791	0,0359601	0,5388941	0,7524905	0,6283262	0,1153578	0,6699974	0,0635553	0,2662596	0,7974659	0,5512094	0,7133146	0,5675424	0,3900386	0,4752933	0,0260261	0,0781801	0,2965437	0,0622145	0,0075313	0,6084376	0,3570088	0,4124801	0,0114617	0,1094139	0,6425730	0,2543106	0,6628542	0,0360496	0,3552600	0,0768804	0,0045170
920	0,0642567	0,0565298	0,4690433	0,7491332	0,6579303	0,1652096	0,7141943	0,0539648	0,2856443	0,8779150	0,4645716	0,7431926	0,6346748	0,4473812	0,6170146	0,0207169	0,0368271	0,2981669	0,0502846	0,0053726	0,6082414	0,3603324	0,3764489	0,0303268	0,0874658	0,6851134	0,3140147	0,6768872	0,0406404	0,3796191	0,1421781	0,0097883
940	0,0715195	0,0418347	0,4694944	0,8288245	0,8535637	0,1374979	0,7710141	0,0178696	0,3128232	0,9441269	0,4958035	0,7387999	0,5756934	0,4638282	0,5704132	0,0098118	0,0433114	0,3698829	0,0331092	0,0036242	0,5264481	0,4053909	0,4049174	0,0205944	0,0705629	0,7405993	0,2630127	0,7272025	0,0726466	0,3577372	0,0646737	0,0015308
960	0,0779066	0,0298795	0,5122189	0,5978365	0,7096608	0,1178881	0,7438850	0,0450579	0,3248529	0,7966213	0,4236874	0,6508462	0,5107088	0,3726157	0,5352351	0,0159313	0,0633828	0,3522252	0,0290099	0,0134911	0,6702588	0,3487783	0,3390500	0,0242283	0,0950521	0,6793535	0,1904869	0,8488166	0,0517976	0,3261749	0,0538637	0,0091450
980	0,1375563	0,0204820	0,4810039	0,7455120	0,6506700	0,1129774	0,6710144	0,0301853	0,2317868	0,7646259	0,5032894	0,6882319	0,5537820	0,4453953	0,4531806	0,0235849	0,0570980	0,3244039	0,0684716	0,0060733	0,6515946	0,2998521	0,3247879	0,0311711	0,1039465	0,7742477	0,2059403	0,6941071	0,0377591	0,4041044	0,0648644	0,0014540
1000	0,0689777	0,0298896	0,4494406	0,8289029	0,6849927	0,1336726	0,7675678	0,0395836	0,2676584	0,7592458	0,5844950	0,7843876	0,6899498	0,3441512	0,5201903	0,0171453	0,0594113	0,3359873	0,0540891	0,0274747	0,5345608	0,3292087	0,3256518	0,0212395	0,1125460	0,6765999	0,2463308	0,7767585	0,0297167	0,2743707	0,1121758	0,0000000
1020	0,0673702	0,0389206	0,5396225	0,6607715	0,8016418	0,1364717	0,6758184	0,0552651	0,2526794	0,7767251	0,4610201	0,6870777	0,6780204	0,4809030	0,6381157	0,0201335	0,0505061	0,2720055	0,0330565	0,0382527	0,7079832	0,3963373	0,4062734	0,0093642	0,0921299	0,8342390	0,2470754	0,6402168	0,0869897	0,3793553	0,0734867	0,0020344
1040	0,1010197	0,0526428	0,6037816	0,8172315	0,7033244	0,1171185	0,7545570	0,0454133	0,2219094	0,8269003	0,4489886	0,7433621	0,6001544	0,4369463	0,5107632	0,0216634	0,0601743	0,3200743	0,0524447	0,0153263	0,5719606	0,3490774	0,3754190	0,0105685	0,1279162	0,6875524	0,1896646	0,7391077	0,0596541	0,4854696	0,0861248	0,0015084
1060	0,0809008	0,0461587	0,3749448	0,7308073	0,6989423	0,2058484	0,6898600	0,0362261	0,3052665	0,7554077	0,4524358	0,6989684	0,5717117	0,3925341	0,6825401	0,0307228	0,1035418	0,3479711	0,0462082	0,0099866	0,4713000	0,3862914	0,3303430	0,0370895	0,1033075	0,6436202	0,2499241	0,8183199	0,0445784	0,4734964	0,0649244	0,0006900
1080	0,1373105	0,0511419	0,4299506	0,8028519	0,7073469	0,1402640	0,5205531	0,0209621	0,3460350	0,8249230	0,4698291	0,7023569	0,6776523	0,3658694	0,4383283	0,0152560	0,1045500	0,3373547	0,0495326	0,0609958	0,5759175	0,3223227	0,3561229	0,0249650	0,1797413	0,6899384	0,3063514	0,7284058	0,0489295	0,3903422	0,0570186	0,0002285
1100	0,1064320	0,0226490	0,5336251	0,6990016	0,7420933	0,2156240	0,7573846	0,0250398	0,2742364	0,7085116	0,4966683	0,6852616	0,6578417	0,3459596	0,5269747	0,0242125	0,0619586	0,2926369	0,0489610	0,0150312	0,7718851	0,3614106	0,3844618	0,0132851	0,1255883	0,7208172	0,2850282	0,8291442	0,0345953	0,4286301	0,1006167	0,0035975

0	0,0651855	0,0225892	0,4795179	0,6814296	0,6752233	0,0870529	0,7767233	0,0363184	0,2455257	0,6132320	0,5333368	0,7676096	0,7058107	0,4310876	0,6383942	0,0252819	0,0401493	0,4190150	0,0730189	0,0156959	0,6127904	0,3696489	0,3878918	0,0043848	0,0919527	0,7687937	0,3409742	0,7459114	0,0263287	0,4256468	0,0506399	0,0119349
20	0,0819991	0,0283552	0,4069222	0,7700126	0,7244161	0,0956747	0,8702529	0,0218741	0,2314978	0,4335323	0,5222641	0,7119651	0,4399391	0,2178413	0,5441871	0,0140383	0,0913456	0,4207858	0,0523405	0,0072946	0,5461243	0,3738746	0,5103315	0,0200780	0,1206992	0,7141379	0,3279036	0,8254206	0,0357820	0,4731707	0,0639752	0,0035141
40	0,0727850	0,0184473	0,5119231	0,7040547	0,6912819	0,1109489	0,8211414	0,0248544	0,2359718	0,4433873	0,4099713	0,6135841	0,3508393	0,1654381	0,4770916	0,0116171	0,0227714	0,4785624	0,0574169	0,0117160	0,5989677	0,3936450	0,6206358	0,0043385	0,1727226	0,7792260	0,3818650	0,7715525	0,0160573	0,6674397	0,0625736	0,0014890
60	0,0566511	0,0309141	0,6391811	0,7119996	0,7136192	0,0696546	0,7838682	0,0613327	0,1819115	0,5358410	0,4340154	0,7178064	0,2666446	0,0794932	0,4926392	0,0128099	0,1041399	0,5746824	0,0511668	0,0123096	0,6554966	0,3228326	0,6569462	0,0060791	0,1109292	0,8857560	0,4921848	0,7549021	0,0402519	0,6405643	0,0853767	0,0165250
80	0,0574216	0,0138060	0,6076827	0,7726149	0,7319670	0,1119432	0,6710275	0,0259610	0,2996088	0,3673680	0,4433875	0,6458785	0,2519983	0,0758401	0,4258128	0,0069940	0,0505617	0,5383321	0,0337641	0,0079171	0,7418630	0,3411635	0,6609359	0,0103245	0,1034087	0,7742599	0,4984960	0,8066283	0,0278321	0,6271900	0,0698785	0,0038593
100	0,0559483	0,0284626	0,5336187	0,7976762	0,6552611	0,1284667	0,6305240	0,0330860	0,2042821	0,3539651	0,5223385	0,5776592	0,1520444	0,0743156	0,5117311	0,0297215	0,0289184	0,5809117	0,0597146	0,0132189	0,5954643	0,3517561	0,9105442	0,0099423	0,1109359	0,7615400	0,6656485	0,7797545	0,0208371	0,7314087	0,0915562	0,0044781
120	0,0693846	0,0210797	0,4743469	0,6510749	0,7651944	0,0802909	0,7849824	0,0271632	0,2124140	0,5060068	0,6343791	0,6546118	0,1477450	0,1366064	0,4746871	0,0350618	0,0779075	0,6621086	0,0664483	0,0102400	0,5786660	0,3681393	0,7653472	0,0253869	0,1003900	0,7611056	0,6180841	0,7302534	0,0226458	0,6399144	0,0854445	0,0017178
140	0,0727765	0,0412898	0,5271164	0,8041078	0,7288089	0,0968396	0,7446173	0,0408602	0,2457800	0,4133319	0,4600302	0,7043482	0,1827468	0,0627982	0,5362648	0,0339286	0,0827434	0,6704184	0,1000529	0,0112264	0,5547617	0,3601997	0,6902426	0,0175453	0,0644077	0,8394417	0,5988662	0,6204106	0,0298611	0,6581912	0,1344486	0,0069150
160	0,0705884	0,0321120	0,4426000	0,7574955	0,8402326	0,1468196	0,6481875	0,0360314	0,2257502	0,5002210	0,4446917	0,6964320	0,1411974	0,1124154	0,5024399	0,0207947	0,0344056	0,6004626	0,0906831	0,0149109	0,6789072	0,4218206	0,7196439	0,0155676	0,0848283	0,7832774	0,6244510	0,7609758	0,0363895	0,6562064	0,1123956	0,0085687
180	0,0703908	0,0293743	0,5085634	0,8012569	0,6860604	0,1127809	0,6807114	0,0296200	0,2611419	0,4484367	0,4899689	0,6187066	0,1568301	0,0688961	0,5759233	0,0216537	0,0605153	0,6682778	0,0475483	0,0041551	0,6174290	0,3199901	0,5564072	0,0143152	0,1287489	0,6791888	0,4294883	0,7020680	0,0379004	0,7329868	0,0749060	0,0060702
200	0,0594652	0,0267948	0,4416903	0,8297823	0,8240968	0,1113780	0,7180421	0,0438078	0,3459977	0,3669516	0,3331363	0,6469745	0,1180412	0,1133373	0,7817904	0,0279768	0,0645022	0,6344685	0,0753671	0,0228148	0,5958930	0,3871963	0,7024878	0,0187236	0,1109900	0,7173529	0,6449284	0,7451972	0,0592281	0,7528346	0,0780982	0,0093030
220	0,0572047	0,0500873	0,4908997	0,8907645	0,8747322	0,1073807	0,7814918	0,0411434	0,3901861	0,4703216	0,5043093	0,6067004	0,1126009	0,0673616	0,6075452	0,0122093	0,0351467	0,5913241	0,0589882	0,0324887	0,6097718	0,3495546	0,6900267	0,0034791	0,0769461	0,6381093	0,4769160	0,7697186	0,0194523	0,6831764	0,0771219	0,0031106
240	0,0735361	0,0318744	0,4517226	0,6951761	0,7178885	0,1078061	0,8422082	0,0214656	0,2793721	0,4575759	0,4050579	0,6216596	0,1447537	0,1286436	0,6007318	0,0165476	0,0407062	0,6258785	0,1011917	0,0232857	0,5716990	0,3386581	0,7379146	0,0095707	0,1066923	0,6631515	0,4506259	0,6994049	0,0607984	0,6442377	0,0838156	0,0071540
260	0,0561128	0,0089645	0,4818601	0,7549601	0,7909370	0,1404815	0,9097983	0,0473610	0,2740206	0,5143950	0,4014138	0,5532084	0,1421419	0,0970383	0,5272999	0,0119597	0,0542802	0,6894814	0,0569127	0,0110594	0,5547226	0,3248208	0,7198813	0,0142529	0,0664375	0,9073336	0,6621296	0,8913541	0,0477303	0,6381544	0,0900347	0,0059795
280	0,0246627	0,0215827	0,4579665	0,6769853	0,7358497	0,1096464	0,8341845	0,0213059	0,2438392	0,5301543	0,3960101	0,6598771	0,1417996	0,0752822	0,6678056	0,0315577	0,0769088	0,6558185	0,0862721	0,0158983	0,6164480	0,3481123	0,7547202	0,0155885	0,0860725	0,8111880	0,5765611	0,7146839	0,0705085	0,6362557	0,0867804	0,0040459
300	0,0365384	0,0594978	0,5595994	0,6769893	0,7550149	0,1080885	0,8003366	0,0336527	0,2910694	0,3771701	0,4105423	0,7487280	0,1415708	0,1274519	0,6215714	0,0301134	0,0954678	0,6668745	0,0540519	0,0112702	0,5708582	0,3789892	0,6057548	0,0104474	0,0902859	0,8359720	0,4654650	0,7404667	0,0617598	0,5515943	0,0802990	0,0051447
320	0,0427478	0,0237121	0,5534255	0,7176190	0,9059192	0,1438994	0,6752209	0,0327889	0,2280643	0,3931590	0,4877967	0,7265128	0,1234327	0,0598206	0,6664406	0,0136451	0,0423889	0,7022839	0,0628239	0,0083132	0,7816285	0,3133440	0,5946515	0,0097009	0,0746935	0,8687481	0,5044078	0,6420371	0,0387974	0,6963826	0,0611885	0,0017226
340	0,0657771	0,0349800	0,5006878	0,5827117	0,6032607	0,0629937	0,7026765	0,0268006	0,3267369	0,4681963	0,4408299	0,7436099	0,1627389	0,0794303	0,5718814	0,0234748	0,0900579	0,5552288	0,0951750	0,0076377	0,7639122	0,4430045	0,7278513	0,0053943	0,1020762	0,8186300	0,5482029	0,8066562	0,0204090	0,6785372	0,1358915	0,0031446
360	0,0384063	0,0456377	0,5398279	0,7941128	0,8636682	0,0910739	0,7760165	0,0223780	0,3496874	0,4338371	0,6266682	0,7060418	0,1499255	0,0381827	0,5145969	0,0370377	0,0488508	0,5491421	0,0434187	0,0293244	0,6452044	0,3220112	0,6663094	0,0043784	0,1478825	0,8241548	0,4686061	0,6991543	0,0430697	0,7561294	0,0888466	0,0064737
380	0,0379383	0,0472809	0,5509579	0,6058702	0,7344535	0,1192703	0,6613883	0,0336050	0,2580314	0,4091764	0,4865121	0,8135678	0,1326697	0,0508158	0,5796469	0,0208829	0,0365849	0,6206265	0,0489658	0,0069236	0,6325261	0,3007113	0,7686731	0,0025269	0,0915375	0,7406902	0,6294068	0,5850838	0,0460438	0,5910815	0,0569289	0,0020960
400	0,0372059	0,0329065	0,4465790	0,7920516	0,7342795	0,1406759	0,7041710	0,0506858	0,3179077	0,4114205	0,5930576	0,6785626	0,1256874	0,0648349	0,6379908	0,0150790	0,0618708	0,5615164	0,0415075	0,0054085	0,6547250	0,3077413	0,7235860	0,0037429	0,0796408	0,8415054	0,5929777	0,7599300	0,0525839	0,5601146	0,0916804	0,0043814
420	0,0769980	0,0429862	0,5820731	0,7156196	0,8326478	0,1347746	0,8798722	0,0434088	0,2490822	0,3658386	0,5091155	0,5620319	0,1487677	0,1292624	0,4866278	0,0218986	0,0917247	0,6592787	0,0564272	0,0167349	0,6308875	0,3312906	0,9537847	0,0010039	0,1115126	0,8924510	0,4442152	0,7865567	0,0274582	0,6896011	0,0861416	0,0067921
440	0,0421784	0,0276485	0,4944336	0,7691116	0,7387958	0,1087927	0,7755041	0,0585015	0,2912276	0,3464477	0,5123717	0,6567996	0,1478458	0,0926632	0,5211700	0,0356099	0,1355697	0,5202256	0,0755121	0,0149614	0,6149107	0,4249584	0,8091884	0,0034534	0,0699051	0,7937206	0,4989937	0,7362187	0,0295229	0,7073433	0,1050047	0,0036291
460	0,0416580	0,0260320	0,4135641	0,7414987	0,6429737	0,0950997	0,7604303	0,0274222	0,2314958	0,4501021	0,4889430	0,6859976	0,0900977	0,1331295	0,6003317	0,0125790	0,1400747	0,6177493	0,0494654	0,0209860	0,6611342	0,3570711	0,7644754	0,0037524	0,1370639	0,7489142	0,4860032	0,7941517	0,0549815	0,5813269	0,0957814	0,0076741
480	0,0763192	0,0191107	0,4868573	0,7418280	0,6812249	0,0971374	0,7210225	0,0375823	0,2939903	0,4394463	0,4498674	0,7758689	0,0833928	0,0705832	0,4819312	0,0150812	0,1355427	0,5337026	0,0725869	0,0120189	0,6168451	0,2942993	0,6731947	0,0065878	0,0594493	0,8156263	0,5707894	0,8998207	0,0312402	0,6161041	0,0679970	0,0014406
500	0,0757008	0,0259678	0,5791938	0,8613763	0,6928125	0,0989640	0,7720086	0,0227412	0,3474750	0,4228631	0,5115178	0,6819897	0,0906093	0,2088457	0,6340802	0,0312836	0,1900410	0,7756099	0,0604029	0,0070411	0,7153019	0,3290469	0,7628785	0,0113077	0,0909632	0,8043813	0,4589531	0,9802566	0,0255016	0,6091438	0,0791896	0,0097944
520	0,1082328	0,0411806	0,4451497	0,6509775	0,7102831	0,1163116	0,8337352	0,0836462	0,2668017	0,4288321	0,5127888	0,5637206	0,1235443	0,1095888	0,5227587	0,0428468	0,1676853	0,7647840	0,0627089	0,0039704	0,6167024	0,3706111	0,8560039	0,0110167	0,0922057	0,7503118	0,4996250	0,7343652	0,0306281	0,6040637	0,0732897	0,0059927
540	0,1143508	0,0223724	0,4799220	0,7070957	0,6484522	0,0984591	0,7089463	0,0503938	0,3604795	0,5137775	0,5204110	0,7729918	0,1187796	0,0911875	0,6219128	0,0167271	0,1100338	0,6293167	0,0522340	0,0189416	0,7251698	0,2804318	0,7302726	0,0181240	0,0814274	0,5177274	0,4968326	0,8538687	0,0303189	0,6496448	0,0740564	0,0039205
560	0,0651880	0,0250646	0,4843792	0,6814438	0,8046287	0,1016515	0,6663809	0,0510802	0,3727338	0,4981046	0,4631075	0,7075131	0,1591180	0,1026781	0,4824333	0,0429377	0,1118339	0,5415551	0,0247730	0,0267542	0,6313218	0,4188500	0,8056516	0,0050978	0,1495792	0,6668697	0,5483165	0,8492642	0,0545562	0,6166623	0,0627736	0,0029793
580	0,0613797	0,0529599	0,4074553	0,7386169	0,7123632	0,0625888	0,7156931	0,0393651	0,3524208	0,6251091	0,4609897	0,6115725	0,2964956	0,2628015	0,5595730	0,0384515	0,0963175	0,4720245	0,0568793	0,0210695	0,6675959	0,3877751	0,6444352	0,0114822	0,0996682	0,7144547	0,3777024	0,8115821	0,0319405	0,4472792	0,0799572	0,0032029
600	0,0874339	0,0369476	0,5349247	0,7192016	0,6853294	0,1213017	0,7013654	0,0520579	0,3658440	0,6962951	0,5464782	0,7877409	0,4597380	0,3646094	0,5730134	0,0252994	0,1381342	0,3525430	0,0536878	0,0064862	0,6722153	0,4382185	0,5410349	0,0104673	0,1074439	0,7180022	0,3600367	0,8121697	0,0501037	0,4592958	0,1330137	0,0037273
620	0,0717014	0,0364775	0,3956667	0,8189270	0,7450820	0,1925500	0,6139941	0,0468217	0,2676013	0,7378925	0,5577003	0,6794949	0,4428444	0,3707013	0,6093551	0,0259945	0,0558303	0,3143413	0,0706836	0,0090734	0,5654733	0,3512762	0,4949054	0,0182345	0,1131832	0,7545076	0,3108824	0,6579220	0,0468967	0,4030686	0,0700812	0,0123995
640	0,0922159	0,0295468	0,4247818	0,7512599	0,7500913	0,1687056	0,7118962	0,0681545	0,2188338	0,7700800	0,6290867	0,6381011	0,5231675	0,4061975	0,4911340	0,0166816	0,0722471	0,4037950	0,0431266	0,0180692	0,6310083	0,3487768	0,4792725	0,0182408	0,0734390	0,6165499	0,2674261	0,7822491	0,0182595	0,3581373	0,0692949	0,0023122
660	0,0708942	0,0392993	0,3410603	0,6393275	0,7339906	0,1386927	0,8337707	0,0426503	0,2949395	0,6073726	0,5251397	0,6558221	0,5352730	0,4246079	0,5138227	0,0324646	0,1043535	0,3846091	0,0603819	0,0158055	0,6657224	0,4210423	0,3546468	0,0079709	0,1168265	0,5465802	0,2279257	0,7655472	0,0318019	0,4043991	0,0819274	0,0044947
680	0,0964114	0,0554294	0,4363937	0,6396120	0,6833416	0,1196230	0,8142048	0,0397579	0,2326646	0,8911602	0,4882502	0,6136204	0,5819547	0,4887933	0,5812697	0,0285667	0,0927907	0,3671255	0,0547962	0,0104237	0,5535887	0,3963821	0,3737500	0,0275790	0,0989812	0,7513782	0,2897623	0,6989471	0,0089204	0,4645353	0,0472160	0,0013481
700	0,0782154	0,0528390	0,4255940	0,8349431	0,6784564	0,1520547	0,7238615	0,0504924	0,1975810	0,7567203	0,4825089	0,6986488	0,6489862	0,4206941	0,6916726	0,0499277	0,1030860	0,2931997	0,0502650	0,0078461	0,5857838	0,3994308	0,3287861	0,0243819	0,1439535	0,6561424	0,2694928	0,8037793	0,0114873	0,4125730	0,0550500	0,0002221
720	0,0959272	0,0546919	0,4987293	0,6769343	0,7658798	0,0984231	0,8104417	0,0212259	0,2364224	0,7634924	0,4748494	0,7630439	0,5729029	0,4443918	0,5767516	0,0329973	0,0991238	0,3254073	0,0569303	0,0096580	0,7487862	0,3767669	0,3986383	0,0147146	0,1015610	0,7757939	0,2914268	0,7350159	0,0174953	0,4223124	0,0785660	0,0000000
740	0,0418944	0,0374105	0,5876144	0,6086834	0,6810125	0,0811649	0,8834683	0,0699327	0,2471586	0,8155920	0,4462213	0,7610943	0,6516878	0,3399814	0,5184752	0,0191686	0,1158793	0,3089975	0,0665272	0,0136355	0,5989245	0,4458862	0,4111836	0,0039046	0,1426276	0,7638286	0,1919188	0,6713970	0,0238800	0,4956431	0,0960353	0,0091680
760	0,0748919	0,0204389	0,4674750	0,6292999	0,6664798	0,0846941	0,7460535	0,0501628	0,3017705	0,7875762	0,5421772	0,6018031	0,6767298	0,3981881	0,6175539	0,0160089	0,1101329	0,3324912	0,0517683	0,0050686	0,6573617	0,3241523	0,3548829	0,0123276	0,0959978	0,6806961	0,1660591	0,8021244	0,0228375	0,3944837	0,0934389	0,0174849
780	0,0648550	0,0186925	0,5054407	0,7945155	0,6606588	0,0898874	0,7206659	0,0327235	0,3092500	0,7495712	0,4085720	0,8063494	0,7630351	0,3490431	0,5668684	0,0092228	0,1785906	0,4437224	0,0614697	0,0327502	0,6557693	0,3431610	0,4106849	0,0085685	0,1077657	0,7887207	0,2203880	0,8680016	0,0362553	0,4179948	0,0945071	0,0060721
800	0,0724976	0,0359764	0,4589929	0,6786307	0,7817965	0,1209464	0,7585787	0,0292351	0,2450149	0,6551606	0,4054451	0,6944195	0,6829144	0,4292500	0,6231649	0,0140606	0,1531672	0,3544472	0,0532122	0,0158554	0,5941569	0,2964467	0,4064771	0,0079110	0,1007662	0,6631265	0,2696614	0,6425131	0,0188276	0,4491966	0,0782183	0,0077274
820	0,1212173	0,0339379	0,4808215	0,6479733	0,9244742	0,1358252	0,5946550	0,0326896	0,2669791	0,9050273	0,4559337	0,6504043	0,7131593	0,4692035	0,4850683	0,0302423	0,0823720	0,3292310	0,0313489	0,0087040	0,6604891	0,2853078	0,4916688	0,0105684	0,1169171	0,6337360	0,2112456	0,8916181	0,0331638	0,3626848	0,0922816	0,0091326
840	0,1107623	0,0361358	0,4663426	0,7302986	0,8114655	0,1718203	0,6076525	0,0510315	0,2010678	0,9365103	0,4252893	0,6393071	0,5639778	0,3805346	0,5443710	0,0091360	0,0566494	0,4137822	0,0298837	0,0036604	0,5609178	0,2766834	0,4137081	0,0088368	0,1008436	0,8064211	0,2569223	0,7156728	0,0284348	0,3269246	0,1311586	0,0020237
