"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
580	0,7799337	0,2310192	0,0962487	0,4757235	0,1951821	0,1076769	0,1505570	0,3098580	0,4881503	0,5465749	0,0523092	0,1072799	0,6131477	0,4304873	0,4173038	0,0742841	0,4048551	0,3163713	0,6476171	0,1300943	0,5504817	0,0350142	0,3756577	0,4396899	0,3217936	0,5879252	0,6004786	0,5741846	0,2964896	0,4367578	0,3112764	0,4825135
600	0,7561915	0,2007945	0,1002790	0,3560607	0,1820594	0,0876611	0,0309631	0,3890873	0,5454486	0,6066931	0,1363361	0,1112568	0,5332897	0,4045928	0,2897119	0,1472900	0,4018514	0,3211102	0,7705883	0,1003401	0,6975081	0,0502577	0,4116715	0,5857019	0,3119760	0,4729231	0,8014788	0,7215185	0,2746944	0,4357100	0,2626419	0,5052185
620	0,6212617	0,3097127	0,1159684	0,2980617	0,2327913	0,1062175	0,0821953	0,3816601	0,5902173	0,6380531	0,4523196	0,1320181	0,5268132	0,2606129	0,2205282	0,1416694	0,3922648	0,2959305	0,8882290	0,1178518	0,6883453	0,0570670	0,3756762	0,4808526	0,1844734	0,7610727	0,6738566	0,6247981	0,2993673	0,4906472	0,2434592	0,4632579
640	0,7056530	0,2324537	0,1452571	0,3182506	0,1562593	0,1360464	0,1158486	0,3564344	0,6353233	0,5617942	0,4431530	0,1634486	0,5202534	0,2342581	0,1211588	0,1703116	0,3731751	0,3303533	0,7294035	0,1122013	0,5767831	0,0827723	0,2854271	0,5391452	0,2184417	0,5856586	0,6233227	0,6245128	0,2105224	0,3804720	0,2842768	0,3974007
660	0,5715510	0,3466390	0,1032653	0,3721136	0,1368802	0,1426977	0,1174115	0,4158968	0,5103386	0,5522007	0,5507210	0,1106930	0,4937194	0,1686507	0,0824993	0,1821430	0,4230233	0,3330358	0,6272368	0,1358103	0,6146313	0,0614405	0,4868043	0,5176660	0,2889830	0,6838527	0,8050780	0,5808197	0,3070356	0,5757089	0,2317677	0,5312188
680	0,5400103	0,3723543	0,0969465	0,3551989	0,1259231	0,1111522	0,1420775	0,3848284	0,4786666	0,5855060	0,6916631	0,1530870	0,5699438	0,2156256	0,0767982	0,1927028	0,4509506	0,3624165	0,6104206	0,0641307	0,6162908	0,0347248	0,3766704	0,5221350	0,1523781	0,6194532	0,6832447	0,6010401	0,2737071	0,4993241	0,4196933	0,4041580
700	0,5291825	0,2894258	0,0844827	0,3162014	0,1655528	0,1127728	0,1850734	0,3855911	0,5310285	0,5842163	0,7233484	0,1673121	0,6166548	0,1132235	0,0617913	0,1996178	0,3834379	0,3409478	0,5719928	0,0991067	0,5326389	0,0710241	0,3547403	0,5961493	0,1101146	0,6342088	0,6744820	0,5579728	0,3264128	0,5698717	0,2847547	0,4844706
720	0,5078025	0,2384142	0,1586682	0,4295797	0,2007818	0,1814283	0,1279402	0,4258664	0,5686946	0,4463466	0,6053241	0,1648560	0,5325916	0,1637698	0,0660186	0,2636344	0,3831861	0,3761744	0,7718851	0,1555568	0,5256078	0,0643090	0,2646840	0,5855417	0,1400567	0,6398700	0,7701180	0,6255311	0,2797329	0,5291225	0,2197195	0,5184592
740	0,5052923	0,3542332	0,1500084	0,3561693	0,2188758	0,1656632	0,1427869	0,4365810	0,4344213	0,5334621	0,7525264	0,2082777	0,5231300	0,1368853	0,1011663	0,1374014	0,3838730	0,3403522	0,6932729	0,0923767	0,5883990	0,1106909	0,3150773	0,6611115	0,1293591	0,6074053	0,6897323	0,5747407	0,3292802	0,6109362	0,1702718	0,4264106
760	0,5967196	0,2617400	0,1840712	0,3805327	0,2224362	0,1035343	0,1739189	0,4345323	0,3559390	0,5096693	0,7586208	0,1980194	0,5049693	0,1233484	0,0790132	0,1439486	0,4058034	0,4958537	0,6508786	0,0988515	0,5183164	0,1316222	0,3252060	0,5650398	0,1305770	0,5982940	0,8068387	0,6477775	0,2276879	0,5256090	0,1987250	0,5764405
780	0,4804368	0,2721874	0,1275996	0,3943338	0,1509673	0,0882128	0,1366388	0,4075611	0,5327939	0,5124300	0,7167373	0,1451664	0,6175436	0,1659742	0,0562587	0,1793950	0,3570230	0,3148058	0,6890404	0,0989270	0,5291176	0,1332640	0,3118152	0,5633289	0,1538105	0,5163865	0,6595481	0,7315374	0,2427296	0,5819297	0,2487864	0,3616065
800	0,4707283	0,2665472	0,1706024	0,3845689	0,2309618	0,1619130	0,1723740	0,3616453	0,4746291	0,5173489	0,6322631	0,1541990	0,4940502	0,1014705	0,0594326	0,1159225	0,4468214	0,3249341	0,6974580	0,1019825	0,5866735	0,0826558	0,4049220	0,4667937	0,1435948	0,6341169	0,6529988	0,6500329	0,2719722	0,6246863	0,2100502	0,3274935
820	0,4920472	0,2984341	0,0941299	0,3477618	0,1753561	0,1436765	0,1410932	0,4042268	0,5370535	0,4981303	0,5992377	0,1316036	0,5908976	0,1468117	0,0827446	0,2045293	0,4202027	0,3215436	0,6888851	0,1153050	0,5709333	0,0824212	0,4285905	0,5460816	0,2006363	0,6485434	0,7389853	0,5843881	0,2379173	0,5647266	0,3045782	0,4518719
840	0,4002608	0,2798400	0,0977728	0,3218939	0,1999173	0,1398478	0,1486199	0,4307271	0,5622508	0,4958340	0,6130673	0,1661397	0,5532896	0,1679763	0,0514805	0,2451151	0,4616371	0,2754541	0,6388499	0,1084300	0,4765327	0,1152185	0,4328867	0,5110524	0,1497037	0,7688536	0,6816177	0,6146006	0,2361056	0,5747698	0,2621033	0,3765791
860	0,6142785	0,2595834	0,1657945	0,3416805	0,1181011	0,1299904	0,1561821	0,4180239	0,4401141	0,5255244	0,6474273	0,1320676	0,5006276	0,1712855	0,1123559	0,1451439	0,3768444	0,4711341	0,6598870	0,0986730	0,5043352	0,0590277	0,3970468	0,5209560	0,1286600	0,5865532	0,9165663	0,5186722	0,2511253	0,6267808	0,2236853	0,3597609
880	0,4900525	0,2546020	0,1756288	0,4079798	0,1601411	0,1527545	0,0600659	0,3463241	0,5589926	0,4965579	0,6639082	0,1728355	0,4584183	0,1330406	0,0719559	0,1602252	0,3325080	0,3534223	0,7345893	0,0542446	0,5759595	0,1076106	0,3761632	0,5272170	0,0966722	0,5890923	0,6073272	0,6304353	0,3292231	0,6914829	0,2462260	0,4070636
900	0,5220116	0,2867232	0,1927988	0,3630377	0,1569205	0,1496041	0,1256934	0,4641601	0,4930393	0,5909472	0,7325113	0,1148066	0,5500150	0,1755094	0,0601961	0,1048868	0,4483411	0,4227897	0,7297668	0,1150054	0,5778316	0,1076312	0,4204102	0,4388307	0,1151577	0,6414641	0,6719375	0,6225977	0,2275513	0,6809476	0,2687553	0,4067127
920	0,5048784	0,2370721	0,1885136	0,4016562	0,1383101	0,1775010	0,0914230	0,4022728	0,4536541	0,5883965	0,8084360	0,0871391	0,4514331	0,1250697	0,0774802	0,1429200	0,3850974	0,4255477	0,7150875	0,0683880	0,4613839	0,1405988	0,3194655	0,5875844	0,1156728	0,6028356	0,5847742	0,6955690	0,2339929	0,6431704	0,2030923	0,5073627
940	0,5301950	0,2683440	0,2508037	0,3697067	0,1615629	0,1551453	0,1314307	0,3788281	0,4712896	0,4775301	0,7576623	0,1583109	0,5508472	0,1941039	0,0505122	0,1545755	0,3509752	0,3189202	0,7110335	0,1192494	0,5638711	0,1350943	0,3354589	0,4165920	0,1489514	0,7195502	0,6384325	0,5616026	0,2495638	0,6700971	0,2741926	0,5096806
960	0,4087597	0,2394245	0,1990458	0,2893262	0,1592594	0,1189728	0,0735486	0,3712593	0,4093543	0,5653554	0,5847593	0,1373492	0,5563948	0,1318738	0,0588964	0,1320412	0,4734577	0,3911440	0,8728005	0,0699298	0,4861710	0,1468034	0,4112809	0,5031706	0,1070213	0,6596246	0,6559903	0,6992583	0,2613599	0,5795729	0,2129225	0,3592532
980	0,4943911	0,2191880	0,1960245	0,2962510	0,1281999	0,1075980	0,1441196	0,4226929	0,4557428	0,3811177	0,6632549	0,1389495	0,5200357	0,1190074	0,0408623	0,1541957	0,4542102	0,4132450	0,5917438	0,1303740	0,4696836	0,1239192	0,4292939	0,4678035	0,0770339	0,5868736	0,6034340	0,8306726	0,2841681	0,5056846	0,2749841	0,3410474
1000	0,4756234	0,2378499	0,1630972	0,2890689	0,2871838	0,1049318	0,1531116	0,4180183	0,3811382	0,4697569	0,6943307	0,1301481	0,4152665	0,1340282	0,0515335	0,1667413	0,3365502	0,3779851	0,7174202	0,1216479	0,5327197	0,1805024	0,4405662	0,5446856	0,1365658	0,4652929	0,7342824	0,7586858	0,3587187	0,5376343	0,2163321	0,4553113
1020	0,4797831	0,2368842	0,2058479	0,3881035	0,1442553	0,1270746	0,1220383	0,3941483	0,4060556	0,4299033	0,6476037	0,1400254	0,5540106	0,1592700	0,0269361	0,0859043	0,3858142	0,3625754	0,6261756	0,0700789	0,5315841	0,1209447	0,4520954	0,4693199	0,0885647	0,5112961	0,7261197	0,6951476	0,2567416	0,6373041	0,2564060	0,4512413
1040	0,4794690	0,2390546	0,1986826	0,2563350	0,2149186	0,1443368	0,1076749	0,3841615	0,5070115	0,6803446	0,5666585	0,1299621	0,4968759	0,0858572	0,0555375	0,1196317	0,2928609	0,2790043	0,8016837	0,0875415	0,6307718	0,1513565	0,4602195	0,5332189	0,1119428	0,5207871	0,6401159	0,6839596	0,2758970	0,4706244	0,3000977	0,4434470
1060	0,5530776	0,2604901	0,1879033	0,2851210	0,1940428	0,1941600	0,1075108	0,4653267	0,5642537	0,4976809	0,6256100	0,1177153	0,5403155	0,1205326	0,0539005	0,2230451	0,3025773	0,2785602	0,6028698	0,1124963	0,6139691	0,1406086	0,4590150	0,5047361	0,0948739	0,4283060	0,6825156	0,5200353	0,2988276	0,5050279	0,2252508	0,4367361
1080	0,5391305	0,2905437	0,1717683	0,2846540	0,1422966	0,1045931	0,1828000	0,3664517	0,5110422	0,4134245	0,5516182	0,1750768	0,4216571	0,1196519	0,0323678	0,1977654	0,3423865	0,3883715	0,6758643	0,1107743	0,5430213	0,1221891	0,4531819	0,4425604	0,0778887	0,4278503	0,6522132	0,6999280	0,3261577	0,4707336	0,1715425	0,3757087
1100	0,6052267	0,2454526	0,1444281	0,3712493	0,1289111	0,1708877	0,0797567	0,4158844	0,5157558	0,5813792	0,5971398	0,1012296	0,4620500	0,0877027	0,0767305	0,1400702	0,4193603	0,2783552	0,5842353	0,0720003	0,5601316	0,1657723	0,4628689	0,4992528	0,1501821	0,4637701	0,6055425	0,8391481	0,4030675	0,4798657	0,1538999	0,3702684

0	0,5531212	0,2510675	0,1738315	0,3890437	0,1065513	0,1835020	0,0976293	0,4357346	0,5091566	0,6136251	0,6396822	0,1494583	0,4857509	0,1540609	0,0735748	0,2068090	0,3384319	0,4665275	0,7232044	0,1587167	0,6581909	0,0948929	0,3171958	0,4435631	0,1202604	0,5221636	0,7883231	0,6102904	0,2640867	0,7149935	0,1946075	0,4092241
20	0,5312767	0,3369922	0,0928755	0,3934838	0,1608015	0,1239595	0,1636684	0,5191538	0,4552137	0,5510991	0,7317106	0,1113361	0,5051424	0,1851887	0,0680161	0,1427915	0,4482473	0,3334900	0,6737009	0,0591921	0,5367850	0,1034869	0,4583820	0,5639396	0,2373769	0,4651924	0,8050983	0,5981272	0,2656284	0,5613133	0,3517931	0,4309261
40	0,4368749	0,2676710	0,1685759	0,3841890	0,1630392	0,2189362	0,1234333	0,3592608	0,5242941	0,5219039	0,7854921	0,1170086	0,5472840	0,1211253	0,0758638	0,2049015	0,5640071	0,3583010	0,6819830	0,0878426	0,6366954	0,0990796	0,3145367	0,4364986	0,2785760	0,6057994	0,8344705	0,6028310	0,2320743	0,5439330	0,3738452	0,4626258
60	0,4653956	0,3352275	0,0874656	0,3351711	0,1624690	0,1319018	0,1993390	0,3531875	0,5425699	0,6023319	0,7236033	0,1479936	0,5804171	0,1251323	0,0522389	0,1146525	0,5520759	0,4619999	0,6215030	0,0604078	0,5858287	0,1994117	0,4207948	0,4603058	0,3368475	0,5580092	0,7300135	0,6830753	0,1561347	0,5839691	0,5143912	0,3622375
80	0,4653557	0,2847425	0,0906599	0,3925115	0,1443899	0,1718647	0,1503619	0,3818614	0,5035534	0,6456112	0,6676701	0,1635826	0,5713732	0,2214425	0,0437379	0,1061965	0,5022744	0,3128340	0,6239276	0,1036555	0,5729515	0,1262969	0,3484055	0,5315953	0,2669830	0,5485149	0,7293544	0,5349305	0,2092362	0,5195547	0,5352893	0,4826347
100	0,4588819	0,2794288	0,0983876	0,4263587	0,1834023	0,1919259	0,1255008	0,3442258	0,7209089	0,6807977	0,6768229	0,2539551	0,4636612	0,1520849	0,0808756	0,1344275	0,5017541	0,3272870	0,6073717	0,1045509	0,6559194	0,1287030	0,3839127	0,5932619	0,4327129	0,5510810	0,6483188	0,6867639	0,2002612	0,3967896	0,5040970	0,4713059
120	0,3310150	0,2940368	0,1099305	0,2621156	0,1655888	0,1678945	0,0976764	0,4991995	0,6550372	0,5497855	0,7117542	0,1287989	0,4888367	0,1635040	0,0752550	0,1109173	0,5032516	0,3053502	0,7408641	0,0678928	0,6119938	0,1874635	0,3802015	0,5474266	0,3634035	0,5938376	0,6348592	0,6610264	0,1675535	0,6124590	0,5077752	0,4128508
140	0,3851146	0,2365257	0,0858921	0,3615310	0,1665642	0,0990609	0,0695989	0,4246396	0,5768786	0,5401362	0,6290263	0,1115474	0,6117886	0,1105542	0,0530796	0,0959760	0,5341406	0,3340344	0,5565092	0,0735442	0,5009232	0,1681095	0,3836361	0,5233080	0,4110149	0,6450417	0,7070741	0,6903882	0,1789387	0,5222365	0,6133145	0,4925682
160	0,3933182	0,2839239	0,1045112	0,3470267	0,1332895	0,1390127	0,1379637	0,3359611	0,5179903	0,5715251	0,6093336	0,2466813	0,4342920	0,1570971	0,0524110	0,0905329	0,5903048	0,4324818	0,5842362	0,0601604	0,4983832	0,1580776	0,3489375	0,4438880	0,3579094	0,6004561	0,6757030	0,7114445	0,1940596	0,5713925	0,6212873	0,4516604
180	0,3987672	0,2186493	0,1057821	0,3798775	0,1111129	0,1276772	0,1385040	0,4298669	0,5035025	0,5396928	0,6453425	0,2725861	0,6177499	0,0904488	0,0897199	0,0729828	0,5962124	0,4568409	0,6317383	0,0723442	0,6283363	0,1788860	0,4441835	0,5238177	0,3354419	0,6850247	0,6741702	0,7219474	0,2132601	0,5785390	0,5364381	0,4223229
200	0,4513259	0,2853225	0,0873200	0,3731470	0,1276757	0,2340341	0,1189968	0,3684750	0,4095148	0,5909263	0,7164140	0,1884655	0,6303069	0,1318236	0,0437293	0,1270474	0,5748351	0,4351055	0,6085502	0,1374777	0,5335315	0,2490427	0,4068224	0,4017912	0,3552938	0,5732478	0,7763862	0,6315676	0,2134593	0,7059970	0,5062702	0,4082074
220	0,5420921	0,3012745	0,1581068	0,3963232	0,1430426	0,2594810	0,1523892	0,4497701	0,4515748	0,5358563	0,4347490	0,1129493	0,4114926	0,1585501	0,1013327	0,1048259	0,5336144	0,4377498	0,6071899	0,0993384	0,5274984	0,2125032	0,4720271	0,5078534	0,4207791	0,5180564	0,8201887	0,7155197	0,1780207	0,6413304	0,6195165	0,4459698
240	0,4062168	0,2814912	0,1277595	0,3699099	0,1397307	0,2476348	0,1675257	0,3509709	0,4486511	0,5849640	0,5156540	0,1323033	0,4594611	0,1482042	0,0898012	0,1177370	0,6359157	0,4088886	0,6909418	0,0967156	0,5701565	0,2126068	0,5105698	0,3963692	0,3510228	0,5162508	0,6890013	0,7195115	0,1794705	0,6432065	0,5894031	0,3148445
260	0,5115486	0,3239671	0,1246963	0,3522954	0,1952548	0,1398642	0,1194808	0,3237976	0,4602564	0,5779455	0,5156178	0,2014934	0,5619564	0,1121057	0,0685754	0,1029823	0,5522672	0,4298431	0,6591855	0,0703476	0,5486190	0,1441648	0,4335181	0,4890714	0,3798002	0,6615837	0,9029252	0,6988380	0,1737928	0,5491153	0,4951669	0,4917047
280	0,3996715	0,2961265	0,1105802	0,4586655	0,1599133	0,0998759	0,0987029	0,3709049	0,4173057	0,6232957	0,6029705	0,2174540	0,5039535	0,0980951	0,0672703	0,1286667	0,6227994	0,4561333	0,8250654	0,0870820	0,4966336	0,2119348	0,3842195	0,3892821	0,4301508	0,6850021	0,8648978	0,6366182	0,1724163	0,6039664	0,5029236	0,4122339
300	0,4756224	0,2906310	0,1412278	0,3598263	0,1480554	0,1295174	0,1281377	0,3958429	0,4713787	0,6756528	0,7627674	0,1414355	0,5232786	0,0996445	0,0667384	0,0970544	0,5674954	0,3864814	0,7981870	0,0949953	0,5235595	0,2336789	0,3549942	0,5000570	0,3394631	0,6168880	0,8838159	0,6822772	0,1895046	0,6361189	0,5558454	0,4612517
320	0,6014733	0,2126035	0,0870414	0,4571649	0,1790925	0,1008987	0,1402671	0,4458712	0,5282882	0,6234495	0,6844404	0,1289048	0,4554317	0,1377656	0,0357983	0,0856905	0,5482720	0,3698810	0,6000632	0,1098772	0,5342330	0,1329793	0,3782703	0,3901115	0,3706088	0,5752560	0,7235229	0,5387734	0,1316627	0,5709046	0,6304490	0,4179775
340	0,5752452	0,2058261	0,0963267	0,3440811	0,2587014	0,1422794	0,1264489	0,3498950	0,5011810	0,5225088	0,7335649	0,0985216	0,6276965	0,1732014	0,0427187	0,0833583	0,5574747	0,3722532	0,5795636	0,1145827	0,5298058	0,1127157	0,4054683	0,4861260	0,4506908	0,5184621	0,6905512	0,6376457	0,0877458	0,5261610	0,5239813	0,4537917
360	0,6742689	0,2502519	0,0858516	0,4594230	0,1177408	0,0996349	0,1316712	0,4254068	0,4468458	0,4456873	0,6236091	0,1430080	0,6035455	0,1788263	0,1130502	0,1284810	0,6654531	0,4807518	0,6884969	0,0705672	0,7165193	0,0933904	0,3465406	0,6004605	0,4656303	0,5974971	0,6768922	0,7163865	0,1626099	0,5658646	0,6450571	0,3575579
380	0,5559603	0,2647020	0,0367755	0,5613235	0,1835024	0,0791854	0,1225427	0,3837130	0,5383481	0,5062982	0,6099628	0,1637622	0,5511098	0,1663079	0,0722878	0,1165020	0,6518282	0,3968670	0,6682685	0,0825567	0,6494866	0,1077343	0,4211273	0,6396954	0,3888959	0,5244427	0,5755382	0,7191731	0,1414588	0,6309346	0,5839321	0,4571707
400	0,4688749	0,2643298	0,0644019	0,3737446	0,1193042	0,1010804	0,1850971	0,3393751	0,5196471	0,6450534	0,5992885	0,2410386	0,3638528	0,1973707	0,0372104	0,1307297	0,5117397	0,3564609	0,6065254	0,0597802	0,5717087	0,1086117	0,4252745	0,4836965	0,3779736	0,6275252	0,7042792	0,6506408	0,1634637	0,6725452	0,5261249	0,5538198
420	0,5609236	0,3436756	0,1150980	0,3600054	0,1411792	0,1293905	0,1542511	0,3645531	0,4556231	0,6488565	0,6473063	0,1767081	0,5751440	0,1531073	0,0537681	0,1069370	0,5903610	0,3413775	0,7345771	0,0599943	0,5354804	0,1088943	0,3504965	0,6176782	0,3040733	0,6489285	0,6950600	0,6198895	0,2441929	0,5373862	0,6194016	0,4603143
440	0,4924899	0,3214616	0,0744143	0,3712217	0,1425690	0,0752875	0,1541092	0,3213243	0,4749038	0,5920170	0,6861833	0,1820479	0,5193527	0,1609613	0,0391839	0,1420754	0,6726248	0,3840798	0,7413970	0,1273939	0,6767890	0,0693258	0,3331525	0,4778342	0,3435099	0,6341202	0,7039606	0,6153756	0,1368719	0,5536843	0,5834528	0,4460810
460	0,4430320	0,3002549	0,0939547	0,4113801	0,1353272	0,1051156	0,1429544	0,3142299	0,5480186	0,4457220	0,7076466	0,1879435	0,5055982	0,1515879	0,0442191	0,1259828	0,5656571	0,3772274	0,7586267	0,0745052	0,6318029	0,0764245	0,2442504	0,4834179	0,3808397	0,5773659	0,6948244	0,6499681	0,1609671	0,5448363	0,6010178	0,4864388
480	0,4908095	0,2809764	0,0801604	0,3796000	0,1221032	0,0977324	0,1471260	0,5267202	0,6105525	0,5689559	0,7325352	0,1476347	0,5174791	0,1728338	0,0464419	0,1174621	0,5365287	0,2933067	0,8098231	0,0992455	0,6324654	0,0923178	0,3690842	0,5603188	0,4325372	0,7649438	0,7589276	0,5930289	0,2118505	0,5966893	0,5880571	0,4513058
500	0,4074774	0,2588026	0,0964109	0,4258269	0,1050290	0,1265856	0,1026128	0,4230262	0,4793092	0,5103578	0,7073754	0,2147474	0,6287111	0,1834898	0,0589848	0,1042626	0,5439058	0,3821738	0,7729054	0,1070699	0,5999774	0,1136022	0,3793745	0,5919444	0,3772621	0,6787927	0,8519633	0,8873432	0,1824439	0,6364473	0,4932928	0,4216361
520	0,5144981	0,1820939	0,0726740	0,3581464	0,1254103	0,1205288	0,1450782	0,3903472	0,4683115	0,5476876	0,6613454	0,1162287	0,4768228	0,2088314	0,0765791	0,1294990	0,5935386	0,3606985	0,7601816	0,0843549	0,6328550	0,1350880	0,3620194	0,6345872	0,3334714	0,6541326	0,8809792	0,7781576	0,2000918	0,5676628	0,5516461	0,4253096
540	0,6177658	0,2731109	0,0794289	0,3400371	0,1212674	0,1783450	0,1317569	0,3170921	0,5496783	0,6629314	0,7326139	0,1365350	0,5215134	0,1510704	0,0606126	0,1882389	0,5839672	0,3058961	0,6720038	0,1037612	0,6797172	0,1152912	0,4345422	0,4933980	0,4241116	0,5530729	0,8340049	0,6828420	0,1456241	0,6289435	0,5194434	0,4423672
560	0,6081565	0,3664902	0,1115351	0,5244968	0,1513276	0,1994404	0,1596765	0,3918434	0,5268838	0,5252650	0,7638423	0,1542844	0,4612218	0,1414743	0,0639003	0,1333956	0,5108695	0,4272438	0,5846752	0,0992180	0,6667599	0,1622210	0,3647429	0,3954347	0,5124750	0,6286291	0,6186234	0,6750515	0,2097098	0,4935543	0,5978215	0,3705615
580	0,5437026	0,3001506	0,1246777	0,4350311	0,1559309	0,1222925	0,1496698	0,3495627	0,4688083	0,4379943	0,7168803	0,1570607	0,4551852	0,1178106	0,0688342	0,1238003	0,4873751	0,3171899	0,6683095	0,0832743	0,6219814	0,1541622	0,3294385	0,5890320	0,3875801	0,6050338	0,6996905	0,7062760	0,2376807	0,4854407	0,5040655	0,3945439
600	0,4315824	0,2678810	0,1784975	0,3508986	0,2070351	0,1575507	0,1112457	0,4164219	0,4805541	0,5148403	0,5269743	0,1501350	0,5074195	0,1261453	0,0602009	0,1293079	0,4104958	0,3021271	0,6070852	0,1138787	0,6542006	0,1313022	0,3729894	0,4589684	0,3141356	0,6442673	0,7496789	0,6133986	0,2501304	0,7641219	0,3748175	0,4451639
620	0,4747794	0,2508240	0,1205224	0,3929183	0,1143570	0,1418581	0,1476079	0,3944859	0,3965378	0,5573172	0,6607535	0,1484918	0,3845477	0,1124012	0,1038777	0,1279055	0,3526618	0,3337929	0,5626591	0,0594792	0,5900377	0,1362517	0,4103341	0,4656676	0,2990395	0,6850645	0,7361560	0,7281606	0,2398856	0,6623157	0,2577583	0,4678466
640	0,4115111	0,2922995	0,1120111	0,4352089	0,1198656	0,1554391	0,1170744	0,4588919	0,4797840	0,4761719	0,6275871	0,0931716	0,5425362	0,1427260	0,0561032	0,1090112	0,3793014	0,5010292	0,6373087	0,1183692	0,5404952	0,1352598	0,4058743	0,4271998	0,1738513	0,8218778	0,6548322	0,6267143	0,2579489	0,7047465	0,2525656	0,3639412
660	0,4219857	0,2114661	0,2431661	0,3565562	0,1634242	0,2143705	0,1507578	0,4350895	0,4070428	0,4557938	0,6761728	0,1265096	0,4272819	0,0937614	0,0538922	0,0875339	0,3588342	0,3662211	0,6532397	0,0548248	0,5771147	0,1451773	0,4765677	0,3563562	0,1643113	0,6329474	0,8119598	0,7198248	0,2609408	0,5926812	0,2313448	0,3681357
680	0,5525001	0,2286331	0,1978020	0,3902500	0,1329829	0,1403127	0,0847133	0,3246705	0,3595372	0,5151134	0,5296241	0,1083678	0,5264517	0,0983840	0,0298727	0,1077026	0,3448411	0,3602978	0,6538307	0,0741866	0,6059515	0,1200708	0,4540068	0,4400298	0,1678775	0,5030716	0,6146397	0,6678898	0,2418917	0,6518417	0,3092892	0,5120762
700	0,5878101	0,1985555	0,1748095	0,3343065	0,1564001	0,1532493	0,0795768	0,4398922	0,4902325	0,5383793	0,6890110	0,0925293	0,4246726	0,1195730	0,0568447	0,0783854	0,2952081	0,3939375	0,6281777	0,1156254	0,6600901	0,1276447	0,4455614	0,5439862	0,1488471	0,5092999	0,6256490	0,5707013	0,2234193	0,6891890	0,3003971	0,3645450
720	0,3988826	0,2299290	0,1578555	0,3223891	0,1862752	0,1285836	0,1156442	0,3222598	0,4847274	0,6503228	0,6771812	0,1067408	0,5266178	0,0886596	0,0787718	0,0965394	0,2067281	0,4148981	0,7854239	0,0663733	0,6470096	0,1072117	0,4110599	0,4397219	0,1539055	0,5208387	0,6086755	0,5510868	0,2484929	0,5903796	0,2652027	0,3726531
740	0,5271878	0,3464288	0,1772953	0,2871059	0,1527633	0,1453582	0,1117650	0,3774949	0,4995112	0,5758820	0,6152678	0,1170568	0,3655988	0,1041051	0,0477123	0,1174267	0,3744654	0,3660213	0,6631765	0,0931649	0,6271596	0,1585843	0,4442565	0,4547254	0,1243638	0,5443611	0,8862281	0,7067372	0,2230872	0,5519569	0,2434053	0,5254347
760	0,4377700	0,2393930	0,1326039	0,2525319	0,1761819	0,1579895	0,1244362	0,3474605	0,4003152	0,5242939	0,5161981	0,1216228	0,4463850	0,1285236	0,0851157	0,1260781	0,3541636	0,3438265	0,5724321	0,0750768	0,6178865	0,0811344	0,3886123	0,4308412	0,0946822	0,4468858	0,6867585	0,6447650	0,2290704	0,5324720	0,2588786	0,3753557
780	0,4435775	0,2342173	0,1928704	0,3325537	0,1100102	0,1682347	0,1102186	0,3486056	0,4595356	0,5300110	0,5544100	0,1628970	0,3903381	0,1461838	0,0689264	0,1518229	0,3079341	0,4502333	0,5736912	0,1056417	0,7157689	0,1330108	0,4484647	0,4332849	0,1238634	0,5633621	0,6350158	0,7397193	0,2039759	0,5579311	0,2235765	0,3810950
800	0,5696786	0,3063932	0,1892109	0,3215206	0,1401330	0,1255065	0,1199837	0,3678187	0,5083715	0,6337379	0,5434037	0,1514386	0,4625615	0,0923961	0,0843590	0,1113622	0,2420258	0,2649516	0,6848165	0,0952664	0,5525219	0,1563803	0,3879406	0,4349039	0,1059094	0,4708931	0,5954101	0,5569112	0,2235036	0,5413474	0,1727098	0,4303697
820	0,4407650	0,2338329	0,1701133	0,3126303	0,1981235	0,1822761	0,1436656	0,3364822	0,5390738	0,4953419	0,5477247	0,1221784	0,5359440	0,1275564	0,0496459	0,1102972	0,2931497	0,3153821	0,7132106	0,0962208	0,6858048	0,1192386	0,4134366	0,3778967	0,1474578	0,4542199	0,6686020	0,5669421	0,2701640	0,5528525	0,1686722	0,3567647
840	0,4089197	0,2179160	0,1986528	0,3722715	0,1731421	0,1548079	0,1512353	0,4744867	0,4984567	0,5046429	0,6777276	0,1645965	0,5817983	0,1357358	0,0826079	0,1128769	0,2978686	0,3879274	0,5981977	0,0650330	0,5563364	0,1196920	0,4592946	0,4411064	0,1267199	0,5934818	0,7049965	0,6029269	0,2657935	0,4641048	0,1892621	0,4221223
860	0,5183083	0,2701891	0,1040501	0,3397633	0,1576042	0,1642125	0,1465701	0,3490258	0,5296074	0,4829938	0,6710086	0,1662080	0,5151090	0,1898352	0,0497084	0,1361736	0,2966710	0,3233123	0,6014616	0,0628419	0,5951583	0,1664414	0,4267882	0,4434232	0,0907220	0,5215580	0,6636029	0,7173861	0,2244843	0,4219137	0,2204320	0,4837348
