"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
580	0,6150323	0,5834925	0,7160226	0,1425651	0,3357372	0,6252515	0,4697476	0,4705004	0,3590548	0,3533869	0,4609538	0,3629943	0,1047390	0,3387287	0,3071410	0,2807131	0,2179774	0,1776187	0,6793277	0,0607552	0,6001703	0,7158184	0,5903105	0,4335392	0,6487160	0,6998992	0,6779111	0,5969978	0,6449210	0,4998891	0,7637124	0,2491253
600	0,4456515	0,6985988	0,7855710	0,1370896	0,3443665	0,6756871	0,5134021	0,3807464	0,3317029	0,2759829	0,3470989	0,3833514	0,0585636	0,4653987	0,3443311	0,3091355	0,2275869	0,2764955	0,6078322	0,0536859	0,7765317	0,6775458	0,4826836	0,4711834	0,5843379	0,6889174	0,5806133	0,5509991	0,5848792	0,6158360	0,7279437	0,2855704
620	0,6416149	0,7578264	0,6468086	0,1570718	0,2214544	0,6171169	0,6094992	0,3830319	0,2780846	0,3140636	0,4265323	0,4069986	0,0539937	0,3947644	0,3605490	0,3678669	0,2404079	0,2113131	0,6916779	0,0312796	0,6762481	0,7037415	0,6012724	0,3209596	0,5468180	0,6906668	0,6749058	0,6126724	0,7646126	0,6951397	0,6314595	0,2892356
640	0,4799858	0,7359998	0,6516719	0,1846548	0,2200995	0,6192642	0,6226288	0,4419150	0,3428579	0,3893716	0,4746675	0,4019987	0,1225073	0,3529933	0,3359003	0,3421169	0,2481820	0,2517183	0,7831446	0,0389395	0,7004444	0,6017191	0,5204382	0,3048544	0,7885859	0,5823342	0,7214788	0,5720812	0,7112844	0,6273567	0,5286089	0,3760864
660	0,5258488	0,5758057	0,6933640	0,1185676	0,3004674	0,7230118	0,6271598	0,4847549	0,3706847	0,4286541	0,4195714	0,4577057	0,0501885	0,4794928	0,4522670	0,3839504	0,2105886	0,1897622	0,7095149	0,0463954	0,6296920	0,6447126	0,4728757	0,2909243	0,5926177	0,6625392	0,5862042	0,5554065	0,8435816	0,5266415	0,6147999	0,2881823
680	0,6262884	0,6311642	0,7093154	0,1510039	0,3426899	0,8125693	0,7019272	0,3680308	0,3837089	0,3740290	0,4383307	0,3888185	0,0775147	0,3818126	0,3842208	0,3468464	0,1776992	0,1975748	0,7128541	0,0494809	0,6436602	0,6582390	0,5757877	0,2394598	0,5776809	0,6774738	0,6178402	0,5598953	0,7229345	0,5276861	0,7885421	0,1887863
700	0,6147968	0,6681007	0,6703197	0,1157059	0,2470714	0,8036693	0,5697062	0,3960267	0,3641024	0,4038589	0,4068518	0,3356706	0,1206612	0,3856007	0,3359672	0,2803280	0,2332266	0,1671681	0,6187786	0,0420434	0,6341357	0,7003635	0,7249177	0,2775400	0,6010287	0,7880298	0,7263451	0,5003548	0,7577596	0,5144357	0,7243955	0,2349498
720	0,6824636	0,6601963	0,8645366	0,1272356	0,2447538	0,7444709	0,7701101	0,4260920	0,3811993	0,3868091	0,4729358	0,2971120	0,0472057	0,3899575	0,2734380	0,4035995	0,2314643	0,2409000	0,8115071	0,1071690	0,6227880	0,6646302	0,6466813	0,2897480	0,5432263	0,8104847	0,7701504	0,5732154	0,6640206	0,6212952	0,5545416	0,2361971
740	0,6548444	0,6442221	0,7326461	0,1497682	0,2535461	0,5527994	0,8205741	0,4402383	0,3043864	0,3499908	0,4415036	0,3783004	0,0765327	0,3888886	0,3205549	0,4038218	0,2255082	0,2784951	0,7724945	0,0511027	0,6949989	0,6239832	0,5725954	0,3339126	0,6480489	0,6995638	0,6373242	0,5448148	0,5955134	0,6297709	0,6844222	0,2771795
760	0,5265286	0,6746318	0,6721788	0,1206177	0,2047051	0,6030943	0,6490767	0,3327101	0,3625825	0,3811696	0,3863929	0,3784847	0,0499122	0,3634858	0,3535414	0,3922033	0,2695729	0,2907038	0,6742571	0,0675971	0,6633312	0,7009934	0,6242468	0,2048155	0,6391762	0,6464384	0,7769486	0,5555028	0,5811706	0,6228113	0,7164513	0,2567925
780	0,5624573	0,5848342	0,6732944	0,1866210	0,2435744	0,6374108	0,7295872	0,4010839	0,3103970	0,3313496	0,4265986	0,3269178	0,0487613	0,4821077	0,3966073	0,3382387	0,3144376	0,2315961	0,7839774	0,0524654	0,6916057	0,7039618	0,4797036	0,2697137	0,7006816	0,7010780	0,7053433	0,5040960	0,7139359	0,5665878	0,7615020	0,2980868
800	0,5578928	0,7763293	0,7464712	0,1515867	0,3193664	0,7472333	0,6982636	0,3533146	0,3428282	0,4826250	0,4282323	0,4399136	0,0542190	0,4804420	0,4432365	0,3842201	0,2459804	0,1774435	0,6521977	0,0374797	0,7320020	0,7073789	0,6071738	0,1671823	0,6200527	0,7730445	0,8127218	0,5579739	0,8045499	0,4764404	0,6320016	0,2488484
820	0,5093531	0,7526448	0,7062089	0,0898550	0,3211372	0,5799296	0,7743412	0,3195785	0,3248031	0,3574628	0,4253976	0,3684632	0,1322706	0,4846940	0,3239384	0,3599588	0,2110492	0,1725066	0,7322176	0,0157698	0,6160808	0,7114221	0,6515488	0,2425852	0,5670407	0,7658798	0,7815675	0,5202555	0,8235884	0,5597365	0,7574114	0,2772022
840	0,5324850	0,6262397	0,6992984	0,1333284	0,3425242	0,6565807	0,6121161	0,4711421	0,3036565	0,3630528	0,5000831	0,3052945	0,1541489	0,4940613	0,5131388	0,3352104	0,2042661	0,2029274	0,7870424	0,0228713	0,6860800	0,6449292	0,5579309	0,1357450	0,5674879	0,6412228	0,8070735	0,4496150	0,8284627	0,4201510	0,6626720	0,2580062
860	0,5009451	0,6441920	0,6141607	0,1531340	0,2421402	0,7030842	0,6867079	0,3211556	0,3857200	0,5550575	0,4688906	0,3274998	0,0611508	0,4077112	0,3636139	0,3881558	0,2222022	0,2074164	0,7479631	0,0289517	0,7501865	0,6641947	0,5099617	0,2160856	0,5732538	0,6643179	0,6964040	0,4478906	0,7041646	0,5248183	0,7412056	0,2493640
880	0,4300340	0,6195488	0,7758452	0,1996573	0,2505621	0,6079235	0,7278074	0,4341861	0,3365067	0,3711548	0,4094097	0,3293597	0,1048736	0,5146878	0,4248410	0,4316209	0,1831459	0,2599467	0,6786426	0,0216328	0,7057851	0,6435189	0,5832633	0,2624372	0,6265174	0,6215477	0,8187937	0,4414369	0,6356659	0,5338833	0,7536003	0,2716844
900	0,5644670	0,5643299	0,8624245	0,1423909	0,3666271	0,5838221	0,8206728	0,3118929	0,2381289	0,3728488	0,4289027	0,4121183	0,0988576	0,4526597	0,4371390	0,3855345	0,2402835	0,2183141	0,7035135	0,0319265	0,6565387	0,7057191	0,6002153	0,2005625	0,6163838	0,6622615	0,7326586	0,5336763	0,7742221	0,5492562	0,8842302	0,2240685
920	0,5292756	0,5769863	0,6934516	0,1657827	0,2712090	0,7447543	0,6069435	0,3788687	0,3586606	0,3642102	0,4022113	0,3481261	0,1273175	0,3739038	0,3067573	0,3421383	0,3690126	0,2168257	0,7999077	0,0482509	0,6416123	0,7765045	0,6451510	0,1721130	0,6486130	0,6465869	0,7521408	0,4967273	0,7979972	0,6152305	0,6452778	0,3006019
940	0,3979688	0,7348192	0,7174322	0,2017708	0,3412304	0,6633867	0,6773895	0,3392435	0,3457572	0,3028680	0,3790231	0,4187070	0,0661605	0,3618941	0,3372544	0,4601390	0,2306971	0,2092880	0,7389888	0,0656982	0,6729795	0,6363888	0,6633877	0,2786486	0,6024124	0,6791251	0,7277591	0,4938169	0,6120327	0,5689970	0,7114056	0,2891216
960	0,4178110	0,7450582	0,6919463	0,1380155	0,2324172	0,6089103	0,6231122	0,3577275	0,3105597	0,3511320	0,4213551	0,3719629	0,0650263	0,3787727	0,3326461	0,3239532	0,2240165	0,2474063	0,7063429	0,0762260	0,7128596	0,7121893	0,5658937	0,2353364	0,7692417	0,6442442	0,8416714	0,4788082	0,7539692	0,4795813	0,7550707	0,3000803
980	0,4938076	0,7688509	0,7708447	0,1356796	0,2744181	0,5774876	0,7967317	0,4215271	0,2371673	0,3180770	0,5400257	0,4957436	0,0542168	0,3246752	0,3340664	0,2764167	0,2783107	0,2423413	0,6355972	0,0559679	0,6821735	0,6700057	0,4513576	0,2982294	0,5497890	0,6395500	0,7793086	0,5263771	0,6927998	0,6455980	0,7087754	0,2708946
1000	0,6354116	0,5965655	0,6974501	0,1496731	0,2266104	0,6413998	0,7128914	0,4198104	0,2654528	0,4210186	0,4922906	0,3879394	0,0837230	0,3891521	0,3893007	0,2775589	0,3231462	0,2063094	0,6062795	0,0252222	0,6993290	0,6138461	0,5789863	0,3529332	0,6456808	0,6089987	0,5939590	0,6311036	0,7958494	0,5622898	0,6234114	0,2234020
1020	0,6258483	0,6256240	0,7129898	0,1322883	0,2427022	0,7178723	0,8295530	0,4813694	0,3116897	0,3823576	0,5355696	0,3044767	0,1033299	0,3805977	0,3427884	0,4122595	0,1966089	0,2129957	0,8366397	0,0306115	0,6751804	0,6650813	0,5478291	0,2834211	0,5406886	0,7998274	0,6388928	0,5008715	0,6761765	0,4947331	0,7666427	0,3319912
1040	0,4565326	0,6179734	0,6242635	0,1268690	0,2862950	0,6957324	0,6974486	0,3921436	0,3053030	0,2925440	0,5309059	0,3341344	0,0486217	0,3056925	0,2900408	0,3295353	0,1797599	0,2405394	0,6321538	0,0512367	0,5766433	0,7282092	0,6507659	0,2222622	0,6128253	0,7403564	0,7323150	0,5887053	0,6238823	0,5174712	0,6216576	0,3340315
1060	0,5960482	0,7642301	0,6836156	0,1750312	0,3096890	0,6523075	0,7812984	0,4367053	0,2634644	0,4695545	0,5289054	0,3712989	0,1037967	0,4197417	0,3233035	0,2836321	0,1866419	0,1652715	0,6783526	0,0216965	0,6558110	0,6178304	0,6423989	0,2101096	0,5895215	0,6672668	0,6654064	0,5715750	0,6752994	0,5026148	0,6945007	0,2742290
1080	0,5144891	0,6990108	0,7461194	0,1792998	0,2751087	0,6915398	0,7160104	0,4700402	0,3136555	0,4612725	0,4152835	0,3242200	0,1424522	0,4513250	0,3941588	0,3083474	0,2354790	0,2223203	0,7637469	0,0574177	0,5802576	0,7719277	0,5235387	0,1877388	0,5280452	0,7063684	0,6699778	0,6059196	0,7896649	0,5345688	0,6302293	0,2047220
1100	0,5766449	0,6874198	0,7274912	0,1188822	0,2804418	0,7656215	0,6529657	0,3428608	0,2649741	0,3406207	0,3466740	0,3911200	0,0712952	0,4387475	0,3890933	0,3787268	0,2408273	0,2259490	0,5995553	0,0344018	0,7015425	0,6058788	0,4696358	0,1684434	0,5405193	0,8463162	0,7224174	0,5728732	0,6084652	0,6717359	0,7310024	0,3242895

0	0,0121027	0,3631850	0,0244850	0,0423195	0,2126236	0,4402340	0,6748191	0,4717345	0,2496684	0,4010470	0,2616931	0,4165573	0,0992987	0,3249223	0,3715737	0,3738283	0,2387016	0,2137072	0,8081279	0,0291651	0,7327950	0,0144536	0,0446242	0,2689495	0,5975824	0,0364151	0,6238382	0,6782728	0,7156702	0,0067338	0,6402954	0,3985740
20	0,0087074	0,4546006	0,0168307	0,2333948	0,1807135	0,4184141	0,7483558	0,3858299	0,2709061	0,4655047	0,2369550	0,4800172	0,1096555	0,4239962	0,3483874	0,2987843	0,2086000	0,1747886	0,7803868	0,0765389	0,6460360	0,0225596	0,0764683	0,3179705	0,7182299	0,0289427	0,8056211	0,5713030	0,7519011	0,0012277	0,7146534	0,2734932
40	0,0167430	0,4161136	0,0318195	0,4299605	0,1839650	0,4416158	0,6935404	0,4230209	0,3126025	0,4759352	0,2788189	0,5541128	0,1092856	0,4401781	0,3632922	0,1685529	0,1936393	0,2230013	0,7531032	0,0372337	0,7329448	0,0137441	0,0516242	0,1869101	0,6755880	0,0086291	0,6632663	0,5599460	0,6983623	0,0069095	0,7190211	0,3673470
60	0,0034698	0,4146193	0,0456810	0,4235463	0,1718580	0,4682766	0,7848682	0,4085044	0,3656842	0,5082608	0,2437298	0,5146180	0,1005410	0,3302362	0,3827921	0,0962282	0,1987880	0,1638671	0,7836435	0,0366944	0,8056894	0,0149348	0,0190193	0,2338514	0,5104281	0,0331828	0,7001479	0,5594026	0,5136123	0,0036379	0,7599941	0,2538613
80	0,0069200	0,5100128	0,0469960	0,4791995	0,2499338	0,4362514	0,8849051	0,4901828	0,3320843	0,5289256	0,1955499	0,5025129	0,0957892	0,4048113	0,4805362	0,0494359	0,2665928	0,2516909	0,7710215	0,0271184	0,5930475	0,0190906	0,0507002	0,1947616	0,7346387	0,0253057	0,5905006	0,5062168	0,7195935	0,0016884	0,7022034	0,2719084
100	0,0238309	0,5337310	0,0304288	0,5157882	0,1944092	0,3410080	0,8460290	0,4636453	0,3365396	0,5156914	0,2363119	0,4753352	0,0693833	0,3353421	0,4725301	0,0568658	0,1608543	0,2725887	0,5879104	0,0327148	0,6854428	0,0138766	0,0739133	0,1779865	0,6679482	0,0588382	0,5969767	0,6878549	0,5831887	0,0034510	0,6823584	0,2107672
120	0,0139614	0,3922835	0,0570034	0,4445511	0,2297865	0,4435613	0,8536597	0,3790165	0,3708594	0,5251258	0,2515125	0,4482667	0,0716688	0,2606593	0,3679084	0,0385355	0,2196113	0,2410693	0,6537934	0,0332421	0,7195048	0,0453453	0,0453317	0,2039294	0,5249721	0,0428311	0,8768341	0,5965506	0,7136615	0,0070516	0,7971192	0,3069713
140	0,0138400	0,4080136	0,0169724	0,5021403	0,2455669	0,4832165	0,7023060	0,4247612	0,3429084	0,4826942	0,1987366	0,5534007	0,0821588	0,2540930	0,3527220	0,0237481	0,2369391	0,2034905	0,7928628	0,0600390	0,6595046	0,0194551	0,0675227	0,2293864	0,4625314	0,0401054	0,7696748	0,5261010	0,7582226	0,0053222	0,6862215	0,3189524
160	0,0085268	0,4211449	0,0278813	0,5177778	0,2058968	0,3899651	0,7114603	0,4555496	0,3168855	0,4513774	0,2170474	0,5707919	0,0859487	0,2328754	0,3490781	0,0198232	0,2690565	0,1810745	0,7761297	0,0564027	0,6235633	0,0171289	0,0613129	0,2225008	0,6808250	0,0394999	0,7362235	0,5211145	0,7782823	0,0059980	0,6966660	0,1773618
180	0,0292890	0,4301767	0,0291881	0,4191863	0,1615535	0,4222673	0,6790929	0,3506267	0,3474352	0,4900394	0,1806595	0,5149487	0,0641000	0,2111430	0,3319344	0,0216511	0,3238357	0,1934797	0,7150813	0,0298957	0,6383545	0,0105215	0,0396445	0,2070168	0,4498773	0,0491007	0,5780041	0,6115922	0,8198210	0,0010343	0,8079861	0,1926204
200	0,0104171	0,3848599	0,0377176	0,4986517	0,2635594	0,5080146	0,8600424	0,3830290	0,3390494	0,4781019	0,2276264	0,5433796	0,0785565	0,2460365	0,3723829	0,0376106	0,2073721	0,2397911	0,8479672	0,0262735	0,7093730	0,0143524	0,0359646	0,2380057	0,6248201	0,0774839	0,6813353	0,5621257	0,6270253	0,0000000	0,7060375	0,2113237
220	0,0181391	0,3937319	0,0278569	0,4178165	0,1682190	0,4269286	0,7694708	0,3829735	0,3690665	0,4625251	0,1857018	0,5090448	0,1215209	0,2694839	0,4741902	0,0252501	0,3024793	0,1760921	0,8291078	0,0287789	0,8480474	0,0384266	0,0547004	0,2175564	0,5356899	0,0672892	0,8178740	0,6245606	0,6955039	0,0014954	0,7062985	0,2515182
240	0,0137617	0,4508964	0,0218668	0,4618907	0,1961689	0,5312665	0,6356555	0,3477825	0,3765587	0,5254139	0,1685765	0,4508590	0,0915077	0,2217202	0,4008276	0,0298259	0,2537408	0,1880675	0,7641612	0,0521900	0,7742970	0,0194738	0,0559582	0,2215766	0,5315913	0,0638675	0,7593593	0,5395521	0,7118638	0,0121450	0,6600411	0,2697278
260	0,0225176	0,4149386	0,0406340	0,4258439	0,2233311	0,4426644	0,7327551	0,4634364	0,3422744	0,4485422	0,1882147	0,5300569	0,0921006	0,1923752	0,4974433	0,0219732	0,2071064	0,2209662	0,6721704	0,0370781	0,7531418	0,0277661	0,0229098	0,2307519	0,5284605	0,0434643	0,7142144	0,4594446	0,7055630	0,0009474	0,6649016	0,2702786
280	0,0193766	0,4042630	0,0313634	0,4657796	0,2254286	0,5178181	0,6918441	0,4433131	0,3191781	0,4379490	0,2397792	0,5901333	0,0838666	0,1994317	0,4723457	0,0201618	0,2707761	0,2124832	0,6842226	0,0599590	0,8085171	0,0223567	0,0360880	0,1715975	0,5151790	0,0333715	0,6938771	0,6255858	0,6595695	0,0039791	0,6777486	0,3133193
300	0,0150053	0,4619468	0,0329778	0,4316318	0,2577787	0,4021575	0,6755632	0,3917414	0,3069459	0,3715997	0,2518100	0,5168123	0,0621486	0,2386179	0,4668003	0,0135911	0,3476476	0,2108048	0,6620814	0,0436851	0,7993940	0,0336761	0,0323030	0,2160949	0,6288589	0,0865694	0,7800025	0,5460490	0,6566397	0,0140177	0,7003182	0,2998075
320	0,0121843	0,4225441	0,0232833	0,4160558	0,2395570	0,5578287	0,6245595	0,3449804	0,3317727	0,5143174	0,1808638	0,5308274	0,1164816	0,2155496	0,4059815	0,0210160	0,2402629	0,2090327	0,8296951	0,0478617	0,6924389	0,0401856	0,0262541	0,2633988	0,5715638	0,0391659	0,6845692	0,5194543	0,7377096	0,0130814	0,7530210	0,3105512
340	0,0214899	0,4408664	0,0460866	0,4697479	0,1601054	0,4526500	0,8026428	0,4388424	0,2729542	0,4352234	0,2899209	0,4600694	0,1962090	0,2487648	0,3672735	0,0152966	0,1586367	0,2401013	0,7204795	0,0764058	0,6806353	0,0322248	0,0155044	0,2078440	0,5926410	0,0676035	0,6049282	0,5443452	0,6292102	0,0056106	0,8362183	0,2661910
360	0,0182072	0,4011221	0,0207210	0,5334990	0,1801382	0,4827278	0,6893483	0,4854332	0,4083069	0,4814308	0,2352579	0,5279536	0,1345301	0,2423929	0,4735938	0,0098368	0,1967001	0,1602212	0,6690897	0,0446411	0,6946692	0,0189962	0,0368919	0,2383430	0,6857081	0,0437603	0,6912692	0,5373807	0,6523530	0,0006869	0,6883210	0,2287326
380	0,0301636	0,4023473	0,0527319	0,4131026	0,1876372	0,3791917	0,7491528	0,5507068	0,3501085	0,3950319	0,2117062	0,5947725	0,0771588	0,2856904	0,4723028	0,0181640	0,1957810	0,1809605	0,7731442	0,0392525	0,6466173	0,0202169	0,0289566	0,2242495	0,5720497	0,0282769	0,7549210	0,4968864	0,7463084	0,0025724	0,7700083	0,2167490
400	0,0356606	0,5596391	0,0201153	0,4826679	0,1565351	0,3855123	0,6995827	0,3407531	0,3731979	0,3705734	0,2019006	0,5784785	0,0792568	0,2399492	0,4430420	0,0124288	0,2349104	0,1882550	0,6473512	0,0373192	0,7389137	0,0143669	0,0375638	0,2256444	0,6690858	0,0438853	0,6758349	0,4728829	0,6394205	0,0019128	0,8062144	0,2615116
420	0,0124519	0,4941344	0,0184556	0,5345591	0,1391041	0,2917913	0,8330902	0,4255372	0,3849320	0,4405152	0,1462475	0,5390234	0,0885167	0,2948228	0,3280847	0,0404340	0,2497015	0,1512982	0,7286659	0,0214667	0,6531733	0,0368209	0,0565264	0,2813338	0,5769831	0,0373922	0,6901886	0,6188244	0,6499198	0,0066432	0,7671997	0,2051344
440	0,0168188	0,5149298	0,0152129	0,5451438	0,2062191	0,4126169	0,7242858	0,4159783	0,3952437	0,4300775	0,2233578	0,4005030	0,0540601	0,3209005	0,3758090	0,0159572	0,2487412	0,1985567	0,6667496	0,0180673	0,6567289	0,0178651	0,0351996	0,2274790	0,5692942	0,0555743	0,6154736	0,5046246	0,6298756	0,0000000	0,7302298	0,1995549
460	0,0077236	0,4402821	0,0164798	0,4374220	0,1644792	0,3587724	0,7006681	0,3837348	0,4424552	0,4650360	0,2024387	0,5253521	0,0939454	0,2994329	0,4515039	0,0128187	0,2276360	0,1549898	0,6528347	0,0335094	0,5378392	0,0127395	0,0442444	0,2706245	0,6543711	0,0367405	0,6160976	0,5918467	0,6993924	0,0010745	0,6009307	0,2365273
480	0,0122589	0,5060053	0,0582249	0,4343127	0,1647110	0,4502298	0,7244857	0,3775868	0,3620939	0,4331590	0,2114233	0,5881421	0,1214018	0,2985330	0,4264214	0,0126158	0,1648817	0,1400121	0,6876243	0,0477087	0,6842587	0,0134841	0,0144941	0,2541291	0,5769234	0,0583962	0,7974213	0,6068166	0,7883195	0,0008135	0,6070108	0,2445157
500	0,0183317	0,4784067	0,0216884	0,3928306	0,1814418	0,5639709	0,7015114	0,4547667	0,3012253	0,4187425	0,2434286	0,5113611	0,0456782	0,2975363	0,4687908	0,0104257	0,2461830	0,2008817	0,6734844	0,0320473	0,7447699	0,0341731	0,0585808	0,2124341	0,5584352	0,0352110	0,6413494	0,5480089	0,6373253	0,0037437	0,6293440	0,2153873
520	0,0133921	0,4684612	0,0421892	0,4238838	0,1804773	0,4201977	0,7192562	0,3344340	0,2813795	0,5785210	0,1974968	0,4646889	0,0636573	0,2984770	0,3634490	0,0183628	0,1653737	0,2157524	0,7518698	0,0624669	0,6231924	0,0192032	0,0256725	0,2302443	0,6397024	0,0320220	0,7592852	0,5666239	0,7549990	0,0033031	0,7623036	0,3415392
540	0,0121669	0,4967526	0,0510546	0,5009431	0,2079622	0,3962381	0,6349606	0,3891900	0,2714333	0,4222678	0,2482059	0,4892874	0,0611844	0,2835005	0,4188165	0,0362034	0,2061930	0,2215123	0,8006772	0,0563173	0,6629369	0,0216850	0,0236655	0,2803449	0,5216882	0,0502449	0,7419152	0,6590854	0,7472592	0,0027899	0,7092925	0,2713930
560	0,0080679	0,4044011	0,0391686	0,4835334	0,2573599	0,4668354	0,7446020	0,4127850	0,2892388	0,5616334	0,2424723	0,4884100	0,0942846	0,2354245	0,3745312	0,0296330	0,2375353	0,1798998	0,7684236	0,0578452	0,6813013	0,0150620	0,0634557	0,2866847	0,4921430	0,0870202	0,7588031	0,5479677	0,6749832	0,0039207	0,8351231	0,2030548
580	0,0447859	0,4487932	0,0239141	0,2949282	0,2503644	0,5594038	0,7997470	0,3991060	0,3216793	0,4216302	0,2233185	0,6041966	0,0929696	0,2116853	0,4243121	0,1823170	0,1906978	0,1804492	0,6683409	0,0394303	0,6617652	0,0198131	0,0334317	0,2081379	0,5354560	0,0570888	0,5823082	0,5972961	0,6899398	0,0115888	0,6990210	0,2157842
600	0,0080375	0,4358484	0,0282233	0,0809670	0,1644703	0,5139546	0,7042908	0,4631543	0,2669175	0,5367787	0,1891828	0,4807942	0,1040722	0,3525021	0,3794556	0,2737515	0,1740005	0,2177569	0,6710058	0,0177594	0,7652729	0,0137644	0,0262899	0,2495334	0,6438154	0,0739105	0,6574228	0,5301428	0,6940829	0,0023352	0,7743077	0,2457766
620	0,0138149	0,4743696	0,0369690	0,0801731	0,1816268	0,4715021	0,6789640	0,5190485	0,2774339	0,3741916	0,2878488	0,5414627	0,1104729	0,3800436	0,4094307	0,4398974	0,1626916	0,1842929	0,7280233	0,0439972	0,7174516	0,0228030	0,0309687	0,2408713	0,5953454	0,0343868	0,7216557	0,5270402	0,8852342	0,0005456	0,7829494	0,2363778
640	0,0092664	0,4671346	0,0367981	0,0348008	0,2195902	0,5080387	0,6518214	0,4832035	0,3621717	0,3212753	0,2650612	0,5535652	0,0628914	0,4750647	0,4087799	0,3649431	0,1723001	0,3013139	0,7419315	0,0494485	0,5986850	0,0156060	0,0447190	0,2188953	0,6652481	0,0432340	0,7578060	0,5476236	0,7308999	0,0000000	0,6890659	0,2144843
660	0,0240459	0,4152516	0,0347608	0,0242983	0,1778382	0,4669348	0,6473378	0,3762259	0,2567931	0,3343754	0,2388117	0,5913719	0,0922305	0,3778173	0,3402487	0,3526031	0,1896134	0,2428544	0,8328712	0,0606526	0,6476947	0,0252280	0,0466001	0,2741596	0,4460710	0,0546076	0,7498858	0,5958999	0,6522838	0,0008859	0,7330408	0,2998032
680	0,0116906	0,3912527	0,0277919	0,0103039	0,1867029	0,4742781	0,7903386	0,4584269	0,2639562	0,3653607	0,2197877	0,4805917	0,1116760	0,4140940	0,3542637	0,3251797	0,2065309	0,2841808	0,7281172	0,0584177	0,5637237	0,0228236	0,0433809	0,2330727	0,6322954	0,0487320	0,6523179	0,5060662	0,6433210	0,0047224	0,8020659	0,2875589
700	0,0057470	0,3917296	0,0205027	0,0240181	0,1492447	0,4821370	0,6398318	0,3184935	0,3321396	0,2872586	0,2481627	0,5457165	0,0697084	0,4995230	0,4132594	0,4587271	0,1722745	0,2728364	0,7863222	0,0618034	0,6487919	0,0388476	0,0493057	0,2406777	0,6175165	0,0590083	0,6411915	0,6375318	0,7048323	0,0004357	0,6841915	0,2668748
720	0,0221791	0,3626268	0,0356089	0,0193395	0,2003943	0,4274574	0,7387869	0,3275847	0,2620139	0,3500415	0,1861698	0,4571430	0,0515619	0,4558245	0,3331731	0,5527056	0,1925210	0,2345880	0,7390391	0,0580420	0,5994089	0,0134449	0,0324055	0,3623971	0,6272425	0,0772867	0,6759227	0,5733669	0,6100606	0,0009701	0,6199811	0,1836899
740	0,0058732	0,5104873	0,0407614	0,0182970	0,1562485	0,3799172	0,6446415	0,3761483	0,2973630	0,3667583	0,2191178	0,3866374	0,1026606	0,4007667	0,4392868	0,4389594	0,2824182	0,1693967	0,7306674	0,0629749	0,6951585	0,0298128	0,0480622	0,2877361	0,6159711	0,0506575	0,7167795	0,6990030	0,7066620	0,0050172	0,7432815	0,2493292
760	0,0047120	0,3210157	0,0260785	0,0327905	0,1284442	0,4533147	0,6144543	0,4162466	0,2635397	0,4026012	0,2832375	0,5367909	0,1172421	0,4009302	0,4993553	0,3688926	0,3313945	0,3157076	0,7408892	0,1050019	0,7252945	0,0199050	0,0307868	0,3019302	0,7792140	0,0482686	0,6381497	0,6880732	0,7355968	0,0028878	0,7545029	0,2694430
780	0,0105194	0,3783270	0,0112061	0,0226691	0,1567631	0,5379607	0,7014423	0,3742818	0,2965911	0,4283519	0,1964510	0,4478743	0,0344564	0,4089132	0,3956851	0,4310043	0,2983331	0,2245612	0,5252226	0,0701892	0,8206466	0,0176392	0,0401964	0,3047063	0,5628875	0,0681734	0,6757593	0,7127477	0,6913323	0,0004570	0,8020233	0,3413389
800	0,0112931	0,3211914	0,0133699	0,0728164	0,2700781	0,3861707	0,6518919	0,3840712	0,3042675	0,3413006	0,1799280	0,4478162	0,0717896	0,3884390	0,2934257	0,3060685	0,2021588	0,2836232	0,6697300	0,0794828	0,8173409	0,0214647	0,0269181	0,2401863	0,6384118	0,0532558	0,6750961	0,6178581	0,7971103	0,0008724	0,7173561	0,2921333
820	0,0184209	0,3518043	0,0051097	0,0384422	0,2071642	0,3756236	0,8040163	0,4194140	0,3285568	0,3086391	0,1621332	0,4621261	0,1054192	0,2627791	0,4068618	0,4461956	0,2312928	0,1950977	0,6013611	0,0673417	0,7444803	0,0244453	0,0227551	0,2343636	0,6687395	0,0321230	0,6360096	0,6714642	0,6799189	0,0071986	0,7781472	0,3061224
840	0,0102586	0,4701981	0,0114474	0,0286572	0,2035541	0,3828867	0,7305224	0,4886222	0,2795664	0,4624680	0,1714728	0,4477748	0,1026764	0,4042767	0,4795880	0,3729894	0,2456424	0,2461140	0,6163505	0,0611931	0,8619131	0,0200684	0,0169647	0,2490775	0,6341499	0,0247714	0,7320549	0,6937112	0,7267305	0,0017906	0,7404994	0,3157021
860	0,0097127	0,4955459	0,0379562	0,0231702	0,2042857	0,3926874	0,5407154	0,6062759	0,3197814	0,3648339	0,1748768	0,5268500	0,0608730	0,4611770	0,3638238	0,4131129	0,2044981	0,2663508	0,5960775	0,0622384	0,7420371	0,0355298	0,0180540	0,2190444	0,5795599	0,0365997	0,5995557	0,6397447	0,6235762	0,0024716	0,6711278	0,2603580
