"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
560	0,3218555	0,0436353	0,6414819	1,0000000	0,8773637	0,1748790	1,0000000	0,0471991	0,5426797	0,1794415	0,7772401	0,8999341	0,8634182	0,5758523	0,7717096	0,9485294	0,0912131	0,9354096	0,1059014	0,6319354	0,8228202	0,9808765	0,5105205	0,9952606	0,6998128	0,9730378	0,3424042	0,9979824	0,1520947	0,5472359	0,1145774	0,0041873
580	0,2756349	0,0436353	0,6414860	1,0000000	0,9237977	0,1744326	1,0000000	0,0471991	0,5305332	0,9158610	0,7160215	0,9307301	0,8635078	0,5758523	0,7717096	0,6678370	0,0912131	0,7745410	0,1057262	0,3965996	0,8228202	0,8227214	0,5105205	0,6409955	0,5264459	0,9704333	0,3424042	0,9979072	0,1520291	0,5472359	0,1145774	0,0041873
600	0,2447484	0,0436353	0,6415041	1,0000000	0,9526503	0,1724210	1,0000000	0,0471991	0,4975439	0,9913725	0,6798204	0,9489816	0,8639427	0,5758523	0,7717095	0,4731605	0,0912131	0,6744220	0,1036566	0,2511634	0,8228208	0,7169024	0,5105205	0,4149513	0,4069528	0,9690381	0,3424042	0,9978558	0,1488721	0,5472359	0,1145774	0,0041873
620	0,2217340	0,0436353	0,6415328	1,0000000	0,9705784	0,1691416	1,0000000	0,0471991	0,4622003	0,9991153	0,6586771	0,9598090	0,8647123	0,5758523	0,7717093	0,3381059	0,0912131	0,6113587	0,1001729	0,1612846	0,8228235	0,6461008	0,5105205	0,2707116	0,3245924	0,9682909	0,3424042	0,9978206	0,1425587	0,5472359	0,1145774	0,0041873
640	0,2032741	0,0436353	0,6415648	1,0000000	0,9817184	0,1653623	1,0000000	0,0471991	0,4318615	0,9999093	0,6464937	0,9662388	0,8656777	0,5758523	0,7717091	0,2443805	0,0912131	0,5709169	0,0962277	0,1057400	0,8228292	0,5987285	0,5105205	0,1786685	0,2678255	0,9678910	0,3424042	0,9977965	0,1340564	0,5472359	0,1145774	0,0041873
660	0,1878272	0,0436353	0,6415951	1,0000000	0,9886404	0,1616813	1,0000000	0,0471991	0,4078965	0,9999907	0,6395819	0,9700612	0,8667001	0,5758523	0,7717088	0,1793055	0,0912131	0,5442782	0,0924789	0,0714137	0,8228378	0,5670326	0,5105205	0,1199324	0,2286989	0,9676773	0,3424042	0,9977800	0,1244037	0,5472359	0,1145774	0,0041873
680	0,1746199	0,0436353	0,6416212	1,0000000	0,9929415	0,1584280	1,0000000	0,0471991	0,3897329	0,9999990	0,6357357	0,9723363	0,8676797	0,5758523	0,7717086	0,1340937	0,0912131	0,5260522	0,0892394	0,0502002	0,8228486	0,5458253	0,5105205	0,0824502	0,2017310	0,9675633	0,3424042	0,9977687	0,1144217	0,5472359	0,1145774	0,0041873
700	0,1632156	0,0436353	0,6416424	1,0000000	0,9956141	0,1557258	1,0000000	0,0471991	0,3763000	0,9999999	0,6336489	0,9736922	0,8685584	0,5758523	0,7717084	0,1026557	0,0912131	0,5129480	0,0865949	0,0370904	0,8228604	0,5316359	0,5105205	0,0585309	0,1831434	0,9675027	0,3424042	0,9977610	0,1046749	0,5472359	0,1145774	0,0041873
720	0,1533312	0,0436353	0,6416589	1,0000000	0,9972747	0,1535751	1,0000000	0,0471991	0,3665271	1,0000000	0,6325561	0,9745014	0,8693108	0,5758523	0,7717083	0,0807719	0,0912131	0,5029634	0,0845129	0,0289886	0,8228723	0,5221421	0,5105205	0,0432664	0,1703318	0,9674706	0,3424042	0,9977557	0,0955117	0,5472359	0,1145774	0,0041873
740	0,1447579	0,0436353	0,6416715	1,0000000	0,9983066	0,1519155	1,0000000	0,0471991	0,3595012	1,0000000	0,6320137	0,9749852	0,8699330	0,5758523	0,7717082	0,0655186	0,0912131	0,4948885	0,0829123	0,0239817	0,8228835	0,5157899	0,5105205	0,0335251	0,1615015	0,9674538	0,3424042	0,9977521	0,0871212	0,5472359	0,1145774	0,0041873
760	0,1373274	0,0436353	0,6416809	1,0000000	0,9989478	0,1506644	1,0000000	0,0471991	0,3544965	1,0000000	0,6317682	0,9752748	0,8704341	0,5758523	0,7717081	0,0548699	0,0912131	0,4880017	0,0817012	0,0208875	0,8228934	0,5115397	0,5105205	0,0273083	0,1554152	0,9674451	0,3424042	0,9977497	0,0795826	0,5472359	0,1145774	0,0041873
780	0,1308963	0,0436353	0,6416877	1,0000000	0,9993462	0,1497385	1,0000000	0,0471991	0,3509580	1,0000000	0,6316766	0,9754486	0,8708291	0,5758523	0,7717080	0,0474216	0,0912131	0,4818810	0,0807942	0,0189753	0,8229019	0,5086960	0,5105205	0,0233408	0,1512203	0,9674406	0,3424042	0,9977480	0,0729038	0,5472359	0,1145774	0,0041873
800	0,1253397	0,0436353	0,6416927	1,0000000	0,9995937	0,1490633	1,0000000	0,0471991	0,3484716	1,0000000	0,6316602	0,9755531	0,8711352	0,5758523	0,7717080	0,0422003	0,0912131	0,4762876	0,0801194	0,0177935	0,8229090	0,5067933	0,5105205	0,0208085	0,1483289	0,9674383	0,3424042	0,9977469	0,0670491	0,5472359	0,1145774	0,0041873
820	0,1205470	0,0436353	0,6416962	1,0000000	0,9997476	0,1485769	1,0000000	0,0471991	0,3467339	1,0000000	0,6316771	0,9756160	0,8713690	0,5758523	0,7717079	0,0385305	0,0912131	0,4710936	0,0796190	0,0170632	0,8229148	0,5055203	0,5105205	0,0191923	0,1463360	0,9674372	0,3424042	0,9977461	0,0619582	0,5472359	0,1145774	0,0041873
840	0,1164202	0,0436353	0,6416987	1,0000000	0,9998431	0,1482301	1,0000000	0,0471991	0,3455251	1,0000000	0,6317055	0,9756540	0,8715454	0,5758523	0,7717079	0,0359435	0,0912131	0,4662362	0,0792483	0,0166119	0,8229193	0,5046685	0,5105205	0,0181607	0,1449624	0,9674367	0,3424042	0,9977455	0,0575592	0,5472359	0,1145774	0,0041873
860	0,1128727	0,0436353	0,6417005	1,0000000	0,9999025	0,1479851	1,0000000	0,0471991	0,3446876	1,0000000	0,6317350	0,9756771	0,8716771	0,5758523	0,7717079	0,0341134	0,0912131	0,4616892	0,0789734	0,0163330	0,8229229	0,5040986	0,5105205	0,0175022	0,1440157	0,9674365	0,3424042	0,9977452	0,0537763	0,5472359	0,1145774	0,0041873
880	0,1098275	0,0436353	0,6417017	1,0000000	0,9999394	0,1478132	1,0000000	0,0471991	0,3441096	1,0000000	0,6317611	0,9756910	0,8717745	0,5758523	0,7717079	0,0328137	0,0912131	0,4574452	0,0787690	0,0161606	0,8229256	0,5037173	0,5105205	0,0170818	0,1433631	0,9674365	0,3424042	0,9977449	0,0505356	0,5472359	0,1145774	0,0041873
900	0,1072170	0,0436353	0,6417026	1,0000000	0,9999624	0,1476935	1,0000000	0,0471991	0,3437119	1,0000000	0,6317825	0,9756996	0,8718461	0,5758523	0,7717079	0,0318864	0,0912131	0,4535044	0,0786164	0,0160541	0,8229277	0,5034621	0,5105205	0,0168134	0,1429133	0,9674365	0,3424042	0,9977448	0,0477674	0,5472359	0,1145774	0,0041873
920	0,1049820	0,0436353	0,6417032	1,0000000	0,9999766	0,1476107	1,0000000	0,0471991	0,3434392	1,0000000	0,6317992	0,9757048	0,8718983	0,5758523	0,7717079	0,0312214	0,0912131	0,4498688	0,0785018	0,0159882	0,8229293	0,5032914	0,5105205	0,0166420	0,1426033	0,9674365	0,3424042	0,9977446	0,0454081	0,5472359	0,1145774	0,0041873
940	0,1030703	0,0436353	0,6417036	1,0000000	0,9999855	0,1475536	1,0000000	0,0471991	0,3432526	1,0000000	0,6318119	0,9757079	0,8719361	0,5758523	0,7717079	0,0307417	0,0912131	0,4465379	0,0784153	0,0159476	0,8229304	0,5031772	0,5105205	0,0165325	0,1423897	0,9674365	0,3424042	0,9977446	0,0434006	0,5472359	0,1145774	0,0041873
960	0,1014368	0,0436353	0,6417039	1,0000000	0,9999910	0,1475145	1,0000000	0,0471991	0,3431254	1,0000000	0,6318212	0,9757099	0,8719634	0,5758523	0,7717079	0,0303935	0,0912131	0,4435078	0,0783495	0,0159224	0,8229312	0,5031008	0,5105205	0,0164626	0,1422424	0,9674365	0,3424042	0,9977445	0,0416948	0,5472359	0,1145774	0,0041873
980	0,1000421	0,0436353	0,6417041	1,0000000	0,9999944	0,1474878	1,0000000	0,0471991	0,3430388	1,0000000	0,6318279	0,9757111	0,8719830	0,5758523	0,7717078	0,0301388	0,0912131	0,4407700	0,0782990	0,0159069	0,8229319	0,5030497	0,5105205	0,0164179	0,1421409	0,9674365	0,3424042	0,9977445	0,0402466	0,5472359	0,1145774	0,0041873
1000	0,0988522	0,0436353	0,6417042	1,0000000	0,9999965	0,1474696	1,0000000	0,0471991	0,3429799	1,0000000	0,6318327	0,9757118	0,8719969	0,5758523	0,7717078	0,0299512	0,0912131	0,4383124	0,0782601	0,0158973	0,8229323	0,5030155	0,5105205	0,0163893	0,1420709	0,9674366	0,3424042	0,9977445	0,0390179	0,5472359	0,1145774	0,0041873
1020	0,0978376	0,0436353	0,6417043	1,0000000	0,9999978	0,1474573	1,0000000	0,0471991	0,3429401	1,0000000	0,6318362	0,9757123	0,8720069	0,5758523	0,7717078	0,0298117	0,0912131	0,4361198	0,0782297	0,0158913	0,8229326	0,5029926	0,5105205	0,0163710	0,1420227	0,9674366	0,3424042	0,9977444	0,0379760	0,5472359	0,1145774	0,0041873
1040	0,0969729	0,0436353	0,6417044	1,0000000	0,9999987	0,1474490	1,0000000	0,0471991	0,3429131	1,0000000	0,6318385	0,9757126	0,8720139	0,5758523	0,7717078	0,0297070	0,0912131	0,4341745	0,0782059	0,0158877	0,8229329	0,5029773	0,5105205	0,0163593	0,1419895	0,9674366	0,3424042	0,9977444	0,0370926	0,5472359	0,1145774	0,0041873
1060	0,0962363	0,0436353	0,6417044	1,0000000	0,9999992	0,1474434	1,0000000	0,0471991	0,3428949	1,0000000	0,6318402	0,9757128	0,8720189	0,5758523	0,7717078	0,0296278	0,0912131	0,4324575	0,0781870	0,0158854	0,8229330	0,5029670	0,5105205	0,0163518	0,1419666	0,9674366	0,3424042	0,9977444	0,0363438	0,5472359	0,1145774	0,0041873
1080	0,0956091	0,0436353	0,6417044	1,0000000	0,9999995	0,1474397	1,0000000	0,0471991	0,3428826	1,0000000	0,6318414	0,9757129	0,8720224	0,5758523	0,7717078	0,0295672	0,0912131	0,4309488	0,0781719	0,0158840	0,8229331	0,5029601	0,5105205	0,0163470	0,1419508	0,9674366	0,3424042	0,9977444	0,0357090	0,5472359	0,1145774	0,0041873
1100	0,0950752	0,0436353	0,6417044	1,0000000	0,9999997	0,1474371	1,0000000	0,0471991	0,3428744	1,0000000	0,6318421	0,9757130	0,8720248	0,5758523	0,7717078	0,0295205	0,0912131	0,4296288	0,0781598	0,0158831	0,8229332	0,5029556	0,5105205	0,0163439	0,1419399	0,9674366	0,3424042	0,9977444	0,0351710	0,5472359	0,1145774	0,0041873

0	0,0918836	0,0436353	0,6417045	1,0000000	1,0000000	0,1474322	1,0000000	0,0471991	0,3428583	1,0000000	0,6318444	0,9757130	0,8720311	0,5758523	0,7717079	0,0293212	0,0912131	0,4209271	0,0781002	0,0158817	0,8229347	0,5029445	0,5105200	0,0163382	0,1419158	0,9674366	0,3424042	0,9977410	0,0320101	0,5472359	0,1145774	0,0041873
20	0,0919072	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3444300	0,6413319	0,6318441	0,9757131	0,6418989	0,3327783	0,7717079	0,0293223	0,0912131	0,6018961	0,0781006	0,0158817	0,8229342	0,5029451	0,6844277	0,0158948	0,1419158	0,9801144	0,5100876	0,9977421	0,0390004	0,7137207	0,1145774	0,0041873
40	0,0919273	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3500922	0,6045545	0,6318440	0,9757131	0,4870543	0,2169231	0,7717079	0,0293232	0,0912131	0,7135921	0,0781009	0,0158817	0,8229339	0,5029455	0,7956709	0,0156120	0,1419158	0,9869057	0,6021141	0,9977428	0,0438511	0,8049524	0,1145774	0,0041873
60	0,0919444	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3579524	0,6007834	0,6318439	0,9757131	0,3828672	0,1617036	0,7717079	0,0293240	0,0912131	0,7825353	0,0781012	0,0158817	0,8229337	0,5029457	0,8668296	0,0154316	0,1419158	0,9905438	0,6526194	0,9977433	0,0472177	0,8549463	0,1145774	0,0041873
80	0,0919589	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3660951	0,6003967	0,6318439	0,9757131	0,3127648	0,1353845	0,7717079	0,0293247	0,0912131	0,8250923	0,0781014	0,0158817	0,8229336	0,5029459	0,9123476	0,0153164	0,1419158	0,9924927	0,6803373	0,9977437	0,0495547	0,8823423	0,1145774	0,0041873
100	0,0919712	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3734571	0,6003570	0,6318439	0,9757131	0,2655965	0,1228402	0,7717079	0,0293252	0,0912131	0,8513642	0,0781016	0,0158817	0,8229335	0,5029460	0,9414639	0,0152430	0,1419158	0,9935367	0,6955492	0,9977439	0,0511773	0,8973550	0,1145774	0,0041873
120	0,0919817	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3796117	0,6003530	0,6318438	0,9757131	0,2338592	0,1168612	0,7717078	0,0293257	0,0912131	0,8675845	0,0781018	0,0158817	0,8229335	0,5029461	0,9600887	0,0151961	0,1419158	0,9940959	0,7038976	0,9977441	0,0523044	0,9055817	0,1145774	0,0041873
140	0,0919906	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3845014	0,6003526	0,6318438	0,9757131	0,2125048	0,1140115	0,7717078	0,0293261	0,0912131	0,8776006	0,0781019	0,0158817	0,8229335	0,5029462	0,9720024	0,0151662	0,1419158	0,9943955	0,7084794	0,9977442	0,0530875	0,9100899	0,1145774	0,0041873
160	0,0919982	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3882503	0,6003525	0,6318438	0,9757131	0,1981365	0,1126533	0,7717078	0,0293265	0,0912131	0,8837870	0,0781021	0,0158817	0,8229334	0,5029462	0,9796232	0,0151471	0,1419158	0,9945560	0,7109939	0,9977442	0,0536318	0,9125603	0,1145774	0,0041873
180	0,0920046	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3910501	0,6003525	0,6318438	0,9757131	0,1884687	0,1120059	0,7717078	0,0293268	0,0912131	0,8876092	0,0781022	0,0158817	0,8229334	0,5029462	0,9844980	0,0151350	0,1419158	0,9946420	0,7123739	0,9977443	0,0540104	0,9139141	0,1145774	0,0041873
200	0,0920100	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3930999	0,6003525	0,6318438	0,9757131	0,1819638	0,1116973	0,7717078	0,0293270	0,0912131	0,8899717	0,0781022	0,0158817	0,8229334	0,5029463	0,9876162	0,0151272	0,1419158	0,9946880	0,7131312	0,9977443	0,0542739	0,9146559	0,1145774	0,0041873
220	0,0920147	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3945773	0,6003525	0,6318438	0,9757131	0,1775870	0,1115503	0,7717078	0,0293273	0,0912131	0,8914328	0,0781023	0,0158817	0,8229334	0,5029463	0,9896109	0,0151222	0,1419158	0,9947127	0,7135469	0,9977443	0,0544575	0,9150625	0,1145774	0,0041873
240	0,0920186	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3956288	0,6003525	0,6318438	0,9757131	0,1746420	0,1114802	0,7717078	0,0293274	0,0912131	0,8923372	0,0781024	0,0158817	0,8229334	0,5029463	0,9908868	0,0151191	0,1419158	0,9947259	0,7137750	0,9977444	0,0545854	0,9152852	0,1145774	0,0041873
260	0,0920220	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3963697	0,6003525	0,6318438	0,9757131	0,1726605	0,1114468	0,7717078	0,0293276	0,0912131	0,8928975	0,0781024	0,0158817	0,8229334	0,5029463	0,9917029	0,0151171	0,1419158	0,9947330	0,7139002	0,9977444	0,0546748	0,9154073	0,1145774	0,0041873
280	0,0920248	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3968872	0,6003525	0,6318438	0,9757131	0,1713272	0,1114308	0,7717078	0,0293277	0,0912131	0,8932452	0,0781025	0,0158817	0,8229334	0,5029463	0,9922250	0,0151158	0,1419158	0,9947368	0,7139689	0,9977444	0,0547372	0,9154742	0,1145774	0,0041873
300	0,0920272	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3972462	0,6003525	0,6318438	0,9757131	0,1704301	0,1114232	0,7717078	0,0293278	0,0912131	0,8934615	0,0781025	0,0158817	0,8229334	0,5029463	0,9925590	0,0151150	0,1419158	0,9947388	0,7140066	0,9977444	0,0547810	0,9155109	0,1145774	0,0041873
320	0,0920293	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3974936	0,6003525	0,6318438	0,9757131	0,1698265	0,1114196	0,7717078	0,0293279	0,0912131	0,8935963	0,0781025	0,0158817	0,8229334	0,5029463	0,9927726	0,0151144	0,1419158	0,9947399	0,7140273	0,9977444	0,0548117	0,9155309	0,1145774	0,0041873
340	0,0920310	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3976633	0,6003525	0,6318438	0,9757131	0,1694204	0,1114179	0,7717078	0,0293280	0,0912131	0,8936807	0,0781026	0,0158817	0,8229334	0,5029463	0,9929092	0,0151141	0,1419158	0,9947405	0,7140386	0,9977444	0,0548333	0,9155420	0,1145774	0,0041873
360	0,0920325	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3977791	0,6003525	0,6318438	0,9757131	0,1691471	0,1114171	0,7717078	0,0293281	0,0912131	0,8937337	0,0781026	0,0158817	0,8229334	0,5029463	0,9929966	0,0151139	0,1419158	0,9947408	0,7140449	0,9977444	0,0548485	0,9155480	0,1145774	0,0041873
380	0,0920338	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3978579	0,6003525	0,6318438	0,9757131	0,1689632	0,1114167	0,7717078	0,0293281	0,0912131	0,8937673	0,0781026	0,0158817	0,8229334	0,5029463	0,9930525	0,0151138	0,1419158	0,9947410	0,7140483	0,9977444	0,0548593	0,9155513	0,1145774	0,0041873
400	0,0920348	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979112	0,6003525	0,6318438	0,9757131	0,1688395	0,1114165	0,7717078	0,0293282	0,0912131	0,8937888	0,0781026	0,0158817	0,8229334	0,5029463	0,9930883	0,0151137	0,1419158	0,9947411	0,7140502	0,9977444	0,0548670	0,9155531	0,1145774	0,0041873
420	0,0920357	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979473	0,6003525	0,6318438	0,9757131	0,1687563	0,1114164	0,7717078	0,0293282	0,0912131	0,8938026	0,0781026	0,0158817	0,8229334	0,5029463	0,9931112	0,0151136	0,1419158	0,9947411	0,7140512	0,9977444	0,0548724	0,9155541	0,1145774	0,0041873
440	0,0920365	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979715	0,6003525	0,6318438	0,9757131	0,1687003	0,1114164	0,7717078	0,0293283	0,0912131	0,8938117	0,0781027	0,0158817	0,8229334	0,5029463	0,9931258	0,0151136	0,1419158	0,9947411	0,7140518	0,9977444	0,0548764	0,9155546	0,1145774	0,0041873
460	0,0920372	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979878	0,6003525	0,6318438	0,9757131	0,1686626	0,1114163	0,7717078	0,0293283	0,0912131	0,8938177	0,0781027	0,0158817	0,8229334	0,5029463	0,9931352	0,0151136	0,1419158	0,9947411	0,7140521	0,9977444	0,0548792	0,9155549	0,1145774	0,0041873
480	0,0920377	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979988	0,6003525	0,6318438	0,9757131	0,1686372	0,1114163	0,7717078	0,0293283	0,0912131	0,8938218	0,0781027	0,0158817	0,8229334	0,5029463	0,9931412	0,0151135	0,1419158	0,9947411	0,7140522	0,9977444	0,0548813	0,9155551	0,1145774	0,0041873
500	0,0920382	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3980061	0,6003525	0,6318438	0,9757131	0,1686202	0,1114163	0,7717078	0,0293283	0,0912131	0,8938247	0,0781027	0,0158817	0,8229334	0,5029463	0,9931450	0,0151135	0,1419158	0,9947411	0,7140523	0,9977444	0,0548828	0,9155552	0,1145774	0,0041873
520	0,0920386	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3980109	0,6003525	0,6318438	0,9757131	0,1686087	0,1114163	0,7717078	0,0293284	0,0912131	0,8938267	0,0781027	0,0158817	0,8229334	0,5029463	0,9931475	0,0151135	0,1419158	0,9947412	0,7140524	0,9977444	0,0548840	0,9155552	0,1145774	0,0041873
540	0,0920389	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3980142	0,6003525	0,6318438	0,9757131	0,1686010	0,1114163	0,7717078	0,0293284	0,0912131	0,8938282	0,0781027	0,0158817	0,8229334	0,5029463	0,9931490	0,0151135	0,1419158	0,9947412	0,7140524	0,9977444	0,0548848	0,9155553	0,1145774	0,0041873
560	0,0920392	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3980163	0,6003525	0,6318438	0,9757131	0,1685958	0,1114163	0,7717078	0,0293284	0,0912131	0,8938293	0,0781027	0,0158817	0,8229334	0,5029463	0,9931500	0,0151135	0,1419158	0,9947412	0,7140524	0,9977444	0,0548854	0,9155553	0,1145774	0,0041873
580	0,0920395	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3954179	0,9590207	0,6318438	0,9757131	0,3987243	0,3544903	0,7717078	0,0293284	0,0912131	0,7129497	0,0781027	0,0158817	0,8229334	0,5029463	0,8192431	0,0155568	0,1419158	0,9820634	0,5463691	0,9977444	0,0479185	0,7490705	0,1145774	0,0041873
600	0,0920397	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3874375	0,9957980	0,6318438	0,9757131	0,5535663	0,4703455	0,7717078	0,0293284	0,0912131	0,6013226	0,0781027	0,0158817	0,8229334	0,5029463	0,7080004	0,0158397	0,1419158	0,9752720	0,4543425	0,9977444	0,0430877	0,6578388	0,1145774	0,0041873
620	0,0920399	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3780119	0,9995691	0,6318438	0,9757131	0,6577518	0,5255651	0,7717078	0,0293284	0,0912131	0,5324336	0,0781027	0,0158817	0,8229334	0,5029463	0,6368421	0,0160201	0,1419158	0,9716340	0,4038373	0,9977444	0,0397380	0,6078450	0,1145774	0,0041873
640	0,0920400	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3694246	0,9999558	0,6318438	0,9757131	0,7278531	0,5518841	0,7717078	0,0293284	0,0912131	0,4899199	0,0781027	0,0158817	0,8229334	0,5029463	0,5913243	0,0161353	0,1419158	0,9696851	0,3761194	0,9977444	0,0374154	0,5804489	0,1145774	0,0041873
660	0,0920401	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3623949	0,9999955	0,6318438	0,9757131	0,7750207	0,5644284	0,7717078	0,0293284	0,0912131	0,4636833	0,0781027	0,0158817	0,8229334	0,5029463	0,5622081	0,0162087	0,1419158	0,9686411	0,3609075	0,9977444	0,0358048	0,5654363	0,1145774	0,0041873
680	0,0920403	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3569550	0,9999995	0,6318438	0,9757131	0,8067574	0,5704074	0,7717078	0,0293284	0,0912131	0,4474918	0,0781027	0,0158817	0,8229334	0,5029463	0,5435834	0,0162556	0,1419158	0,9680818	0,3525590	0,9977444	0,0346881	0,5572095	0,1145774	0,0041873
700	0,0920403	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3528878	1,0000000	0,6318438	0,9757131	0,8281115	0,5732571	0,7717078	0,0293284	0,0912131	0,4374996	0,0781027	0,0158817	0,8229334	0,5029463	0,5316698	0,0162855	0,1419158	0,9677822	0,3479773	0,9977444	0,0339138	0,5527013	0,1145774	0,0041873
720	0,0920404	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3499166	1,0000000	0,6318438	0,9757131	0,8424796	0,5746153	0,7717078	0,0293284	0,0912131	0,4313330	0,0781027	0,0158817	0,8229334	0,5029463	0,5240490	0,0163046	0,1419158	0,9676218	0,3454628	0,9977444	0,0333769	0,5502309	0,1145774	0,0041873
740	0,0920405	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3477824	1,0000000	0,6318438	0,9757131	0,8521472	0,5752627	0,7717078	0,0293284	0,0912131	0,4275275	0,0781027	0,0158817	0,8229334	0,5029463	0,5191742	0,0163167	0,1419158	0,9675358	0,3440828	0,9977444	0,0330046	0,5488771	0,1145774	0,0041873
760	0,0920406	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3462687	1,0000000	0,6318438	0,9757131	0,8586520	0,5755713	0,7717078	0,0293285	0,0912131	0,4251790	0,0781027	0,0158817	0,8229334	0,5029463	0,5160560	0,0163245	0,1419158	0,9674897	0,3433254	0,9977444	0,0327465	0,5481353	0,1145774	0,0041873
780	0,0920406	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3452061	1,0000000	0,6318438	0,9757131	0,8630288	0,5757183	0,7717078	0,0293285	0,0912131	0,4237297	0,0781027	0,0158817	0,8229334	0,5029463	0,5140614	0,0163294	0,1419158	0,9674651	0,3429098	0,9977444	0,0325675	0,5477288	0,1145774	0,0041873
800	0,0920406	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3444661	1,0000000	0,6318438	0,9757131	0,8659737	0,5757884	0,7717078	0,0293285	0,0912131	0,4228354	0,0781027	0,0158817	0,8229334	0,5029463	0,5127855	0,0163326	0,1419158	0,9674518	0,3426817	0,9977444	0,0324434	0,5475060	0,1145774	0,0041873
820	0,0920407	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3439544	1,0000000	0,6318438	0,9757131	0,8679552	0,5758219	0,7717078	0,0293285	0,0912131	0,4222834	0,0781027	0,0158817	0,8229334	0,5029463	0,5119693	0,0163346	0,1419158	0,9674448	0,3425565	0,9977444	0,0323574	0,5473839	0,1145774	0,0041873
840	0,0920407	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3436025	1,0000000	0,6318438	0,9757131	0,8692884	0,5758378	0,7717078	0,0293285	0,0912131	0,4219429	0,0781027	0,0158817	0,8229334	0,5029463	0,5114472	0,0163359	0,1419158	0,9674410	0,3424878	0,9977444	0,0322977	0,5473170	0,1145774	0,0041873
