"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
560	1,0000000	0,9999456	0,8340001	1,0000000	0,0601223	0,3487048	0,9448630	0,0400821	0,6427348	0,4319048	0,9953737	0,4767211	0,5072841	0,1859042	0,0289720	0,3154217	0,4650202	0,7035266	0,6826985	0,7939576	0,6913586	0,4227492	0,1008728	0,7608712	0,0370099	0,0842784	0,0017508	0,6204470	0,0416028	0,6219869	0,0190640	0,0304527
580	1,0000000	0,9970280	0,8340001	1,0000000	0,0621051	0,3858955	0,8727932	0,0400821	0,6427356	0,4486416	0,9910896	0,4232543	0,5071553	0,1859042	0,0290487	0,3150763	0,4841693	0,7035278	0,6826985	0,7008364	0,7172748	0,4227492	0,1008728	0,7608712	0,0370099	0,0887325	0,0073090	0,6212423	0,0416028	0,6223166	0,0190640	0,0304649
600	1,0000000	0,9922322	0,8340001	1,0000000	0,0659166	0,4455480	0,7283046	0,0400821	0,6427362	0,4831242	0,9788292	0,3398982	0,5058037	0,1859042	0,0300765	0,3161827	0,5148623	0,7035287	0,6826985	0,5346834	0,7680238	0,4227492	0,1008728	0,7608712	0,0370099	0,0973552	0,0175936	0,6306981	0,0416028	0,6260176	0,0190640	0,0315046
620	1,0000000	0,9881123	0,8340001	1,0000000	0,0698070	0,4892631	0,5741486	0,0400821	0,6427367	0,5212730	0,9569106	0,2610542	0,5019049	0,1859042	0,0331279	0,3203077	0,5406044	0,7035295	0,6826985	0,3789982	0,8208403	0,4227492	0,1008728	0,7608712	0,0370099	0,1063261	0,0276408	0,6542791	0,0416028	0,6353446	0,0190640	0,0350215
640	1,0000000	0,9851500	0,8340001	1,0000000	0,0731302	0,5114886	0,4368118	0,0400821	0,6427372	0,5568182	0,9246013	0,1896032	0,4951035	0,1859042	0,0387083	0,3281530	0,5587481	0,7035302	0,6826985	0,2574006	0,8667925	0,4227492	0,1008728	0,7608712	0,0370099	0,1142362	0,0358373	0,6891831	0,0416028	0,6495284	0,0190640	0,0421848
660	1,0000000	0,9831894	0,8340001	1,0000000	0,0757387	0,5187185	0,3246673	0,0400821	0,6427375	0,5874513	0,8805208	0,1305836	0,4858546	0,1859042	0,0466773	0,3394881	0,5705687	0,7035308	0,6826985	0,1704007	0,9034871	0,4227492	0,1008728	0,7608712	0,0370099	0,1207231	0,0419716	0,7290066	0,0416028	0,6663357	0,0190640	0,0534969
680	1,0000000	0,9819510	0,8340001	1,0000000	0,0776886	0,5185397	0,2376932	0,0400821	0,6427379	0,6127622	0,8169322	0,0884372	0,4748581	0,1859042	0,0564364	0,3535071	0,5779463	0,7035313	0,6826985	0,1112961	0,9313570	0,4227492	0,1008728	0,7608712	0,0370099	0,1258453	0,0463366	0,7680615	0,0416028	0,6835691	0,0190640	0,0687022
700	1,0000000	0,9811914	0,8340001	1,0000000	0,0791011	0,5160499	0,1725011	0,0400821	0,6427381	0,6331661	0,7247169	0,0617105	0,4627310	0,1859042	0,0671865	0,3691921	0,5824342	0,7035317	0,6826985	0,0724939	0,9518443	0,4227492	0,1008728	0,7608712	0,0370099	0,1298041	0,0493421	0,8028779	0,0416028	0,6996929	0,0190640	0,0869435
720	1,0000000	0,9807345	0,8340001	1,0000000	0,0801024	0,5137117	0,1248059	0,0400821	0,6427383	0,6493687	0,6101098	0,0460316	0,4499419	0,1859042	0,0781473	0,3855609	0,5851201	0,7035320	0,6826985	0,0476323	0,9665647	0,4227492	0,1008728	0,7608712	0,0370099	0,1328249	0,0513643	0,8320203	0,0416028	0,7138844	0,0190640	0,1070495
740	1,0000000	0,9804634	0,8340001	1,0000000	0,0808013	0,5122619	0,0905383	0,0400821	0,6427385	0,6621155	0,4917316	0,0372680	0,4368720	0,1859042	0,0886896	0,4017958	0,5867106	0,7035323	0,6826985	0,0319896	0,9769664	0,4227492	0,1008728	0,7608712	0,0370099	0,1351120	0,0527021	0,8553948	0,0416028	0,7258615	0,0190640	0,1278152
760	1,0000000	0,9803041	0,8340001	1,0000000	0,0812836	0,5116185	0,0662619	0,0400821	0,6427387	0,6720853	0,3849496	0,0325113	0,4238955	0,1859042	0,0983836	0,4172883	0,5876456	0,7035325	0,6826985	0,0222852	0,9842238	0,4227492	0,1008728	0,7608712	0,0370099	0,1368353	0,0535758	0,8736058	0,0416028	0,7356772	0,0190640	0,1481979
780	1,0000000	0,9802111	0,8340001	1,0000000	0,0816134	0,5114652	0,0492555	0,0400821	0,6427388	0,6798547	0,2967307	0,0299725	0,4114087	0,1859042	0,1069899	0,4316342	0,5881927	0,7035327	0,6826985	0,0163322	0,9892378	0,4227492	0,1008728	0,7608712	0,0370099	0,1381298	0,0541408	0,8875192	0,0416028	0,7435572	0,0190640	0,1674128
800	1,0000000	0,9801571	0,8340001	1,0000000	0,0818374	0,5115243	0,0374510	0,0400821	0,6427389	0,6858961	0,2279030	0,0286281	0,3997997	0,1859042	0,1144221	0,4446032	0,5885118	0,7035329	0,6826985	0,0127138	0,9926748	0,4227492	0,1008728	0,7608712	0,0370099	0,1391004	0,0545031	0,8980150	0,0416028	0,7497926	0,0190640	0,1849487
820	1,0000000	0,9801259	0,8340001	1,0000000	0,0819888	0,5116301	0,0293195	0,0400821	0,6427390	0,6905876	0,1762458	0,0279174	0,3893886	0,1859042	0,1207012	0,4561009	0,5886975	0,7035331	0,6826985	0,0105313	0,9950160	0,4227492	0,1008728	0,7608712	0,0370099	0,1398271	0,0547340	0,9058727	0,0416028	0,7546777	0,0190640	0,2005372
840	1,0000000	0,9801079	0,8340001	1,0000000	0,0820907	0,5117129	0,0237542	0,0400821	0,6427391	0,6942281	0,1385234	0,0275409	0,3803784	0,1859042	0,1259142	0,4661315	0,5888054	0,7035332	0,6826985	0,0092233	0,9966026	0,4227492	0,1008728	0,7608712	0,0370099	0,1403709	0,0548804	0,9117326	0,0416028	0,7584794	0,0190640	0,2141000
860	1,0000000	0,9800976	0,8340001	1,0000000	0,0821590	0,5117584	0,0199663	0,0400821	0,6427392	0,6970520	0,1115257	0,0273407	0,3728382	0,1859042	0,1301824	0,4747653	0,5888680	0,7035333	0,6826985	0,0084438	0,9976732	0,4227492	0,1008728	0,7608712	0,0370099	0,1407776	0,0549728	0,9160981	0,0416028	0,7614250	0,0190640	0,2256932
880	1,0000000	0,9800917	0,8340001	1,0000000	0,0822047	0,5117756	0,0174004	0,0400821	0,6427392	0,6992420	0,0924967	0,0272341	0,3667184	0,1859042	0,1336383	0,4821126	0,5889044	0,7035334	0,6826985	0,0079814	0,9983931	0,4227492	0,1008728	0,7608712	0,0370099	0,1410817	0,0550309	0,9193531	0,0416028	0,7637014	0,0190640	0,2354585
900	1,0000000	0,9800882	0,8340001	1,0000000	0,0822352	0,5117775	0,0156696	0,0400821	0,6427393	0,7009404	0,0792430	0,0271774	0,3618848	0,1859042	0,1364118	0,4883048	0,5889254	0,7035334	0,6826985	0,0077083	0,9988758	0,4227492	0,1008728	0,7608712	0,0370099	0,1413090	0,0550673	0,9217856	0,0416028	0,7654579	0,0190640	0,2435840
920	1,0000000	0,9800863	0,8340001	1,0000000	0,0822555	0,5117738	0,0145064	0,0400821	0,6427393	0,7022576	0,0700991	0,0271473	0,3581566	0,1859042	0,1386219	0,4934800	0,5889377	0,7035335	0,6826985	0,0075476	0,9991986	0,4227492	0,1008728	0,7608712	0,0370099	0,1414788	0,0550901	0,9236091	0,0416028	0,7668124	0,0190640	0,2502762
940	1,0000000	0,9800852	0,8340001	1,0000000	0,0822690	0,5117697	0,0137272	0,0400821	0,6427393	0,7032791	0,0638389	0,0271315	0,3553395	0,1859042	0,1403733	0,4977739	0,5889448	0,7035336	0,6826985	0,0074533	0,9994139	0,4227492	0,1008728	0,7608712	0,0370099	0,1416058	0,0551043	0,9249809	0,0416028	0,7678569	0,0190640	0,2557404
960	1,0000000	0,9800845	0,8340001	1,0000000	0,0822780	0,5117669	0,0132068	0,0400821	0,6427394	0,7040715	0,0595801	0,0271233	0,3532479	0,1859042	0,1417549	0,5013142	0,5889489	0,7035336	0,6826985	0,0073982	0,9995574	0,4227492	0,1008728	0,7608712	0,0370099	0,1417007	0,0551131	0,9260169	0,0416028	0,7686626	0,0190640	0,2601696
980	1,0000000	0,9800842	0,8340001	1,0000000	0,0822839	0,5117655	0,0128601	0,0400821	0,6427394	0,7046861	0,0566981	0,0271190	0,3517183	0,1859042	0,1428409	0,5042169	0,5889513	0,7035336	0,6826985	0,0073660	0,9996529	0,4227492	0,1008728	0,7608712	0,0370099	0,1417715	0,0551186	0,9268020	0,0416028	0,7692843	0,0190640	0,2637377
1000	1,0000000	0,9800840	0,8340001	1,0000000	0,0822879	0,5117651	0,0126298	0,0400821	0,6427394	0,7051629	0,0547565	0,0271168	0,3506140	0,1859042	0,1436923	0,5065852	0,5889528	0,7035337	0,6826985	0,0073473	0,9997162	0,4227492	0,1008728	0,7608712	0,0370099	0,1418245	0,0551220	0,9273991	0,0416028	0,7697643	0,0190640	0,2665970
1020	1,0000000	0,9800838	0,8340001	1,0000000	0,0822905	0,5117652	0,0124770	0,0400821	0,6427394	0,7055329	0,0534533	0,0271157	0,3498255	0,1859042	0,1443581	0,5085091	0,5889536	0,7035337	0,6826985	0,0073365	0,9997583	0,4227492	0,1008728	0,7608712	0,0370099	0,1418641	0,0551241	0,9278546	0,0416028	0,7701352	0,0190640	0,2688781
1040	1,0000000	0,9800838	0,8340001	1,0000000	0,0822922	0,5117653	0,0123759	0,0400821	0,6427394	0,7058199	0,0525815	0,0271151	0,3492681	0,1859042	0,1448780	0,5100659	0,5889541	0,7035337	0,6826985	0,0073302	0,9997862	0,4227492	0,1008728	0,7608712	0,0370099	0,1418937	0,0551254	0,9282031	0,0416028	0,7704220	0,0190640	0,2706909
1060	1,0000000	0,9800837	0,8340001	1,0000000	0,0822934	0,5117655	0,0123091	0,0400821	0,6427395	0,7060426	0,0519999	0,0271148	0,3488772	0,1859042	0,1452834	0,5113212	0,5889544	0,7035337	0,6826985	0,0073265	0,9998046	0,4227492	0,1008728	0,7608712	0,0370099	0,1419158	0,0551262	0,9284704	0,0416028	0,7706438	0,0190640	0,2721269
1080	1,0000000	0,9800837	0,8340001	1,0000000	0,0822942	0,5117656	0,0122651	0,0400821	0,6427395	0,7062154	0,0516128	0,0271146	0,3486053	0,1859042	0,1455992	0,5123304	0,5889545	0,7035338	0,6826985	0,0073244	0,9998169	0,4227492	0,1008728	0,7608712	0,0370099	0,1419323	0,0551267	0,9286758	0,0416028	0,7708154	0,0190640	0,2732612
1100	1,0000000	0,9800837	0,8340001	1,0000000	0,0822947	0,5117656	0,0122361	0,0400821	0,6427395	0,7063495	0,0513557	0,0271145	0,3484173	0,1859042	0,1458449	0,5131393	0,5889546	0,7035338	0,6826985	0,0073232	0,9998249	0,4227492	0,1008728	0,7608712	0,0370099	0,1419446	0,0551270	0,9288339	0,0416028	0,7709484	0,0190640	0,2741550

0	1,0000000	0,9800837	0,8340001	1,0000000	0,0822969	0,5117656	0,0121808	0,0400821	0,6421703	0,7069493	0,0508540	0,0271144	0,3480163	0,1859105	0,1469512	0,5172143	0,5876700	0,7026538	0,6827056	0,0073216	0,9998332	0,4227493	0,1008759	0,7608711	0,0370099	0,1420329	0,0551277	0,9295263	0,0416033	0,7715389	0,0190640	0,2783584
20	1,0000000	0,9829536	0,8340001	1,0000000	0,0749708	0,5046299	0,0121808	0,0400821	0,6563435	0,6743072	0,0508540	0,0271341	0,3481616	0,1859085	0,1465803	0,5168177	0,5414384	0,7030600	0,6444643	0,0073216	0,9755170	0,4083436	0,0948592	0,7608711	0,0370099	0,1420198	0,0551276	0,9379222	0,0416032	0,7969459	0,0190640	0,3355349
40	1,0000000	0,9876709	0,8340001	1,0000000	0,0608895	0,4928127	0,0121808	0,0400821	0,6866513	0,6073284	0,0508540	0,0272920	0,3494632	0,1859072	0,1417567	0,5144757	0,4694681	0,7057791	0,5651930	0,0073216	0,9279070	0,3833599	0,0825640	0,7608711	0,0370099	0,1420100	0,0551276	0,9523216	0,0416030	0,8387336	0,0190640	0,4473384
60	1,0000000	0,9917234	0,8340001	1,0000000	0,0465166	0,4836123	0,0121808	0,0400821	0,7216605	0,5336956	0,0508540	0,0276248	0,3525567	0,1859063	0,1292755	0,5075237	0,4138316	0,7127851	0,4773987	0,0073216	0,8783630	0,3605472	0,0691598	0,7608712	0,0370099	0,1420027	0,0551276	0,9647688	0,0416029	0,8735704	0,0190640	0,5631657
80	1,0000000	0,9946373	0,8340001	1,0000000	0,0342396	0,4784820	0,0121808	0,0400821	0,7556218	0,4658517	0,0508540	0,0280367	0,3569018	0,1859056	0,1107756	0,4942529	0,3806018	0,7240357	0,3961581	0,0073216	0,8352605	0,3430799	0,0569520	0,7608712	0,0370099	0,1419972	0,0551276	0,9729236	0,0416029	0,8964706	0,0190640	0,6634454
100	1,0000000	0,9965659	0,8340001	1,0000000	0,0246029	0,4764685	0,0121808	0,0400821	0,7859536	0,4083967	0,0508540	0,0284161	0,3614944	0,1859052	0,0900744	0,4743722	0,3650535	0,7381620	0,3272374	0,0073216	0,8008410	0,3307522	0,0467591	0,7608712	0,0370099	0,1419932	0,0551276	0,9765867	0,0416029	0,9086857	0,0190640	0,7431978
120	1,0000000	0,9977840	0,8340001	1,0000000	0,0173994	0,4761674	0,0121808	0,0400821	0,8117855	0,3620834	0,0508540	0,0287013	0,3655283	0,1859049	0,0704904	0,4487884	0,3608799	0,7534815	0,2716967	0,0073216	0,7746968	0,3224406	0,0386746	0,7608712	0,0370099	0,1419901	0,0551276	0,9764319	0,0416028	0,9130208	0,0190640	0,8036163
140	1,0000000	0,9985312	0,8340001	1,0000000	0,0121812	0,4765221	0,0121808	0,0400821	0,8331254	0,3259407	0,0508540	0,0288831	0,3686236	0,1859047	0,0538768	0,4191359	0,3630183	0,7685884	0,2284340	0,0073216	0,7554751	0,3169932	0,0324764	0,7608712	0,0370099	0,1419878	0,0551276	0,9735640	0,0416028	0,9121979	0,0190640	0,8479957
160	1,0000000	0,9989806	0,8340001	1,0000000	0,0084820	0,4769611	0,0121808	0,0400821	0,8503906	0,2983712	0,0508540	0,0289823	0,3707592	0,1859045	0,0407922	0,3872975	0,3680886	0,7825457	0,1955387	0,0073216	0,7416609	0,3134891	0,0278376	0,7608712	0,0370099	0,1419861	0,0551275	0,9692022	0,0416028	0,9083884	0,0190640	0,8799161
180	1,0000000	0,9992472	0,8340001	1,0000000	0,0059001	0,4772716	0,0121808	0,0400821	0,8641524	0,2776934	0,0508540	0,0290279	0,3721100	0,1859044	0,0310118	0,3550408	0,3740826	0,7948555	0,1709736	0,0073216	0,7318969	0,3112636	0,0244276	0,7608712	0,0370099	0,1419849	0,0551275	0,9643856	0,0416028	0,9031603	0,0190640	0,9025334
200	1,0000000	0,9994040	0,8340001	1,0000000	0,0041186	0,4774307	0,0121808	0,0400821	0,8750011	0,2623835	0,0508540	0,0290444	0,3729059	0,1859044	0,0239701	0,3238092	0,3799299	0,8053497	0,1528839	0,0073216	0,7250822	0,3098628	0,0219558	0,7608712	0,0370099	0,1419839	0,0551275	0,9598160	0,0416028	0,8975578	0,0190640	0,9183825
220	1,0000000	0,9994954	0,8340001	1,0000000	0,0029001	0,4774850	0,0121808	0,0400821	0,8834822	0,2511625	0,0508540	0,0290479	0,3733502	0,1859043	0,0190358	0,2946434	0,3851377	0,8140719	0,1397103	0,0073216	0,7203722	0,3089868	0,0201836	0,7608712	0,0370099	0,1419832	0,0551275	0,9558610	0,0416028	0,8922144	0,0190640	0,9293959
240	1,0000000	0,9995485	0,8340001	1,0000000	0,0020724	0,4774864	0,0121808	0,0400821	0,8900698	0,2430046	0,0508540	0,0290473	0,3735907	0,1859043	0,0156453	0,2681937	0,3895403	0,8211830	0,1302038	0,0073216	0,7171422	0,3084416	0,0189246	0,7608712	0,0370099	0,1419827	0,0551275	0,9526406	0,0416028	0,8874648	0,0190640	0,9369995
260	1,0000000	0,9995792	0,8340001	1,0000000	0,0015130	0,4774704	0,0121808	0,0400821	0,8951611	0,2371124	0,0508540	0,0290461	0,3737208	0,1859043	0,0133477	0,2447790	0,3931425	0,8268958	0,1233952	0,0073216	0,7149409	0,3081033	0,0180369	0,7608712	0,0370099	0,1419823	0,0551275	0,9501280	0,0416028	0,8834422	0,0190640	0,9422222
280	1,0000000	0,9995969	0,8340001	1,0000000	0,0011367	0,4774544	0,0121808	0,0400821	0,8990803	0,2328796	0,0508540	0,0290455	0,3737936	0,1859043	0,0118055	0,2244642	0,3960264	0,8314329	0,1185500	0,0073216	0,7134484	0,3078940	0,0174148	0,7608712	0,0370099	0,1419820	0,0551275	0,9482265	0,0416028	0,8801544	0,0190640	0,9457951
300	1,0000000	0,9996071	0,8340001	1,0000000	0,0008843	0,4774441	0,0121808	0,0400821	0,9020878	0,2298522	0,0508540	0,0290455	0,3738367	0,1859042	0,0107765	0,2071362	0,3983010	0,8350041	0,1151207	0,0073216	0,7124407	0,3077648	0,0169813	0,7608712	0,0370099	0,1419818	0,0551275	0,9468189	0,0416028	0,8775397	0,0190640	0,9482314
320	1,0000000	0,9996129	0,8340001	1,0000000	0,0007155	0,4774393	0,0121808	0,0400821	0,9043900	0,2276950	0,0508540	0,0290458	0,3738636	0,1859042	0,0100921	0,1925688	0,4000765	0,8377954	0,1127050	0,0073216	0,7117626	0,3076850	0,0166806	0,7608712	0,0370099	0,1419816	0,0551275	0,9457936	0,0416028	0,8755048	0,0190640	0,9498883
340	1,0000000	0,9996162	0,8340001	1,0000000	0,0006029	0,4774380	0,0121808	0,0400821	0,9061485	0,2261626	0,0508540	0,0290461	0,3738808	0,1859042	0,0096374	0,1804748	0,4014519	0,8399648	0,1110103	0,0073216	0,7113078	0,3076359	0,0164729	0,7608712	0,0370099	0,1419815	0,0551275	0,9450554	0,0416028	0,8739486	0,0190640	0,9510128
360	1,0000000	0,9996182	0,8340001	1,0000000	0,0005279	0,4774382	0,0121808	0,0400821	0,9074897	0,2250768	0,0508540	0,0290463	0,3738919	0,1859042	0,0093351	0,1705429	0,4025117	0,8416434	0,1098257	0,0073216	0,7110034	0,3076057	0,0163299	0,7608712	0,0370099	0,1419814	0,0551275	0,9445283	0,0416028	0,8727755	0,0190640	0,9517745
380	1,0000000	0,9996193	0,8340001	1,0000000	0,0004780	0,4774389	0,0121808	0,0400821	0,9085113	0,2243092	0,0508540	0,0290465	0,3738988	0,1859042	0,0091337	0,1624642	0,4033251	0,8429375	0,1090003	0,0073216	0,7108002	0,3075871	0,0162318	0,7608712	0,0370099	0,1419813	0,0551275	0,9441543	0,0416028	0,8719016	0,0190640	0,9522897
400	1,0000000	0,9996199	0,8340001	1,0000000	0,0004449	0,4774394	0,0121808	0,0400821	0,9092885	0,2237675	0,0508540	0,0290465	0,3739030	0,1859042	0,0089991	0,1559483	0,4039476	0,8439323	0,1084269	0,0073216	0,7106647	0,3075757	0,0161646	0,7608712	0,0370099	0,1419813	0,0551275	0,9438899	0,0416028	0,8712570	0,0190640	0,9526379
420	1,0000000	0,9996203	0,8340001	1,0000000	0,0004229	0,4774398	0,0121808	0,0400821	0,9098794	0,2233858	0,0508540	0,0290466	0,3739054	0,1859042	0,0089088	0,1507320	0,4044228	0,8446952	0,1080295	0,0073216	0,7105745	0,3075686	0,0161188	0,7608712	0,0370099	0,1419812	0,0551275	0,9437037	0,0416028	0,8707853	0,0190640	0,9528728
440	1,0000000	0,9996205	0,8340001	1,0000000	0,0004083	0,4774399	0,0121808	0,0400821	0,9103283	0,2231172	0,0508540	0,0290466	0,3739068	0,1859042	0,0088480	0,1465842	0,4047851	0,8452790	0,1077548	0,0073216	0,7105145	0,3075643	0,0160876	0,7608712	0,0370099	0,1419812	0,0551275	0,9435728	0,0416028	0,8704427	0,0190640	0,9530313
460	1,0000000	0,9996206	0,8340001	1,0000000	0,0003986	0,4774399	0,0121808	0,0400821	0,9106690	0,2229285	0,0508540	0,0290466	0,3739075	0,1859042	0,0088068	0,1433058	0,4050610	0,8457252	0,1075652	0,0073216	0,7104747	0,3075616	0,0160664	0,7608712	0,0370099	0,1419812	0,0551275	0,9434808	0,0416028	0,8701952	0,0190640	0,9531381
480	1,0000000	0,9996206	0,8340001	1,0000000	0,0003922	0,4774399	0,0121808	0,0400821	0,9109277	0,2227959	0,0508540	0,0290466	0,3739079	0,1859042	0,0087789	0,1407287	0,4052708	0,8460656	0,1074347	0,0073216	0,7104483	0,3075600	0,0160520	0,7608712	0,0370099	0,1419812	0,0551275	0,9434163	0,0416028	0,8700174	0,0190640	0,9532100
500	1,0000000	0,9996207	0,8340001	1,0000000	0,0003880	0,4774399	0,0121808	0,0400821	0,9111239	0,2227030	0,0508540	0,0290466	0,3739081	0,1859042	0,0087598	0,1387128	0,4054302	0,8463251	0,1073450	0,0073216	0,7104308	0,3075590	0,0160423	0,7608712	0,0370099	0,1419811	0,0551275	0,9433710	0,0416028	0,8698901	0,0190640	0,9532584
520	1,0000000	0,9996207	0,8340001	1,0000000	0,0003852	0,4774399	0,0121808	0,0400821	0,9112726	0,2226378	0,0508540	0,0290466	0,3739083	0,1859042	0,0087468	0,1371431	0,4055513	0,8465227	0,1072834	0,0073216	0,7104192	0,3075584	0,0160357	0,7608712	0,0370099	0,1419811	0,0551275	0,9433393	0,0416028	0,8697994	0,0190640	0,9532910
540	1,0000000	0,9996207	0,8340001	1,0000000	0,0003833	0,4774399	0,0121808	0,0400821	0,9113854	0,2225921	0,0508540	0,0290466	0,3739083	0,1859042	0,0087378	0,1359258	0,4056433	0,8466730	0,1072412	0,0073216	0,7104116	0,3075580	0,0160312	0,7608712	0,0370099	0,1419811	0,0551275	0,9433171	0,0416028	0,8697348	0,0190640	0,9533129
560	1,0000000	0,9996207	0,8340001	1,0000000	0,0003821	0,4774399	0,0121808	0,0400821	0,9114710	0,2225601	0,0508540	0,0290466	0,3739084	0,1859042	0,0087317	0,1349853	0,4057130	0,8467873	0,1072123	0,0073216	0,7104065	0,3075578	0,0160282	0,7608712	0,0370099	0,1419811	0,0551275	0,9433015	0,0416028	0,8696891	0,0190640	0,9533276
580	1,0000000	0,9967508	0,8340001	1,0000000	0,0077069	0,4849024	0,0121808	0,0400821	0,9002944	0,2529908	0,0508540	0,0290248	0,3737528	0,1859042	0,0085086	0,1345062	0,4711512	0,8467730	0,1454316	0,0073216	0,7347260	0,3219633	0,0220418	0,7608712	0,0370099	0,1419811	0,0551275	0,8398425	0,0416028	0,8033817	0,0190640	0,8741490
600	1,0000000	0,9920335	0,8340001	1,0000000	0,0217874	0,4970856	0,0121808	0,0400821	0,8760468	0,3154538	0,0508540	0,0288536	0,3723722	0,1859042	0,0084229	0,1366456	0,5742201	0,8458092	0,2246879	0,0073216	0,7823492	0,3469469	0,0343350	0,7608712	0,0370099	0,1419811	0,0551275	0,6721027	0,0416028	0,7025728	0,0190640	0,7193987
620	1,0000000	0,9879810	0,8340001	1,0000000	0,0361598	0,5063154	0,0121808	0,0400821	0,8475955	0,3841407	0,0508540	0,0285027	0,3691403	0,1859042	0,0093459	0,1444745	0,6565880	0,8429158	0,3124719	0,0073216	0,8319146	0,3697595	0,0477378	0,7608712	0,0370099	0,1419811	0,0551275	0,5522609	0,0416028	0,6333822	0,0190640	0,5589739
640	1,0000000	0,9850672	0,8340001	1,0000000	0,0484364	0,5112432	0,0121808	0,0400821	0,8193630	0,4476336	0,0508540	0,0280816	0,3646779	0,1859042	0,0121811	0,1595552	0,7086812	0,8377175	0,3937056	0,0073216	0,8750408	0,3872268	0,0599447	0,7608712	0,0370099	0,1419811	0,0551275	0,5098356	0,0416028	0,6042555	0,0190640	0,4209445
660	1,0000000	0,9831385	0,8340001	1,0000000	0,0580729	0,5130113	0,0121808	0,0400821	0,7933659	0,5018655	0,0508540	0,0277051	0,3600422	0,1859042	0,0176195	0,1815562	0,7354027	0,8303924	0,4626216	0,0073216	0,9094809	0,3995544	0,0701370	0,7608712	0,0370099	0,1419811	0,0551275	0,5299906	0,0416028	0,6043306	0,0190640	0,3138541
680	1,0000000	0,9819204	0,8340001	1,0000000	0,0652762	0,5131298	0,0121808	0,0400821	0,7703539	0,5462677	0,0508540	0,0274299	0,3560383	0,1859042	0,0258355	0,2088864	0,7442329	0,8214304	0,5181590	0,0073216	0,9356393	0,4078660	0,0782210	0,7608712	0,0370099	0,1419811	0,0551275	0,5844288	0,0416028	0,6205981	0,0190640	0,2375321
700	1,0000000	0,9811733	0,8340001	1,0000000	0,0704943	0,5126767	0,0121808	0,0400821	0,7504371	0,5817499	0,0508540	0,0272594	0,3530161	0,1859042	0,0364210	0,2394699	0,7416432	0,8114278	0,5614196	0,0073216	0,9548675	0,4133133	0,0844189	0,7608712	0,0370099	0,1419811	0,0551275	0,6497212	0,0416028	0,6433883	0,0190640	0,1880860
720	1,0000000	0,9807239	0,8340001	1,0000000	0,0741934	0,5122034	0,0121808	0,0400821	0,7334258	0,6097016	0,0508540	0,0271691	0,3509645	0,1859042	0,0485720	0,2712996	0,7323993	0,8009552	0,5943133	0,0073216	0,9686810	0,4168175	0,0890576	0,7608712	0,0370099	0,1419811	0,0551275	0,7119581	0,0416028	0,6669043	0,0190640	0,1602544
740	1,0000000	0,9804572	0,8340001	1,0000000	0,0767753	0,5118941	0,0121808	0,0400821	0,7190094	0,6315365	0,0508540	0,0271293	0,3496872	0,1859042	0,0613630	0,3027238	0,7197463	0,7904902	0,6188774	0,0073216	0,9784386	0,4190430	0,0924674	0,7608712	0,0370099	0,1419811	0,0551275	0,7649541	0,0416028	0,6882488	0,0190640	0,1486304
760	1,0000000	0,9803005	0,8340001	1,0000000	0,0785568	0,5117486	0,0121808	0,0400821	0,7068481	0,6485107	0,0508540	0,0271158	0,3489456	0,1859042	0,0739674	0,3325395	0,7057793	0,7803939	0,6369665	0,0073216	0,9852433	0,4204437	0,0949392	0,7608712	0,0370099	0,1419811	0,0551275	0,8072163	0,0416028	0,7063240	0,0190640	0,1483295
780	1,0000000	0,9802090	0,8340001	1,0000000	0,0797753	0,5117081	0,0121808	0,0400821	0,6966155	0,6616708	0,0508540	0,0271134	0,3485362	0,1859042	0,0857707	0,3599727	0,6917852	0,7709134	0,6501396	0,0073216	0,9899413	0,4213197	0,0967113	0,7608712	0,0370099	0,1419811	0,0551275	0,8395689	0,0416028	0,7210069	0,0190640	0,1553100
800	1,0000000	0,9801559	0,8340001	1,0000000	0,0806030	0,5117158	0,0121808	0,0400821	0,6880174	0,6718603	0,0508540	0,0271143	0,3483156	0,1859042	0,0963942	0,3846072	0,6785057	0,7621975	0,6596458	0,0073216	0,9931590	0,4218650	0,0979703	0,7608712	0,0370099	0,1419811	0,0551275	0,8637013	0,0416028	0,7326275	0,0190640	0,1664575
820	1,0000000	0,9801252	0,8340001	1,0000000	0,0811623	0,5117362	0,0121808	0,0400821	0,6807970	0,6797453	0,0508540	0,0271153	0,3481955	0,1859042	0,1056629	0,4062990	0,6663269	0,7543177	0,6664541	0,0073216	0,9953485	0,4222033	0,0988580	0,7608712	0,0370099	0,1419811	0,0551275	0,8814157	0,0416028	0,7416747	0,0190640	0,1795207
840	1,0000000	0,9801075	0,8340001	1,0000000	0,0815386	0,5117534	0,0121808	0,0400821	0,6747346	0,6858466	0,0508540	0,0271157	0,3481272	0,1859042	0,1135540	0,4250955	0,6554099	0,7472882	0,6712992	0,0073216	0,9968306	0,4224126	0,0994800	0,7608712	0,0370099	0,1419811	0,0551275	0,8943016	0,0416028	0,7486474	0,0190640	0,1929741
