"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
560	0,7573794	0,8942194	0,9999905	0,2171220	0,3886129	0,9243506	0,6324947	0,5599390	0,4332874	0,5185811	0,6336692	0,5361238	0,1072890	0,5656337	0,4995966	0,3189536	0,3318999	0,3085485	0,9999998	0,0515829	0,9747399	0,9988256	0,8243408	0,8588116	0,8406071	0,9574460	0,9979673	0,8984307	0,9940654	0,8802012	0,9879834	0,3796094
580	0,7573778	0,8942213	0,9999686	0,2171129	0,3885902	0,9243343	0,7806936	0,5599390	0,4332874	0,5185811	0,6336792	0,5360513	0,1072890	0,5656337	0,4995842	0,4160821	0,3220693	0,3085485	0,9999999	0,0515829	0,9747399	0,9967179	0,8243462	0,6742078	0,8406071	0,9574480	0,9979673	0,8452561	0,9940654	0,8121236	0,9879834	0,3796094
600	0,7573727	0,8942222	0,9999586	0,2171072	0,3885738	0,9242144	0,8691303	0,5599390	0,4332874	0,5185811	0,6336852	0,5360036	0,1072890	0,5656337	0,4995765	0,4693342	0,3173349	0,3085485	0,9999999	0,0515829	0,9747399	0,9951954	0,8243487	0,5553140	0,8406071	0,9574489	0,9979673	0,8159943	0,9940654	0,7767882	0,9879834	0,3796094
620	0,7573671	0,8942223	0,9999541	0,2171037	0,3885621	0,9240488	0,9219043	0,5599390	0,4332874	0,5185811	0,6336886	0,5359725	0,1072890	0,5656337	0,4995717	0,4985305	0,3150548	0,3085485	0,9999999	0,0515829	0,9747399	0,9940958	0,8243495	0,4787407	0,8406071	0,9574490	0,9979673	0,7998917	0,9940654	0,7584457	0,9879834	0,3796094
640	0,7573628	0,8942217	0,9999520	0,2171013	0,3885535	0,9238915	0,9533969	0,5599390	0,4332874	0,5185811	0,6336904	0,5359522	0,1072890	0,5656337	0,4995688	0,5145378	0,3139568	0,3085485	1,0000000	0,0515829	0,9747399	0,9933015	0,8243494	0,4294239	0,8406071	0,9574488	0,9979673	0,7910305	0,9940654	0,7489237	0,9879834	0,3796094
660	0,7573601	0,8942207	0,9999510	0,2170998	0,3885472	0,9237630	0,9721899	0,5599390	0,4332874	0,5185811	0,6336912	0,5359392	0,1072890	0,5656337	0,4995671	0,5233141	0,3134279	0,3085485	1,0000000	0,0515829	0,9747399	0,9927278	0,8243491	0,3976614	0,8406071	0,9574486	0,9979673	0,7861542	0,9940654	0,7439806	0,9879834	0,3796094
680	0,7573584	0,8942195	0,9999506	0,2170988	0,3885426	0,9236651	0,9834045	0,5599390	0,4332874	0,5185811	0,6336914	0,5359310	0,1072890	0,5656337	0,4995662	0,5281258	0,3131732	0,3085485	1,0000000	0,0515829	0,9747399	0,9923134	0,8243487	0,3772049	0,8406071	0,9574484	0,9979673	0,7834708	0,9940654	0,7414144	0,9879834	0,3796094
700	0,7573575	0,8942184	0,9999504	0,2170982	0,3885392	0,9235932	0,9900967	0,5599390	0,4332874	0,5185811	0,6336913	0,5359259	0,1072890	0,5656337	0,4995657	0,5307639	0,3130506	0,3085485	1,0000000	0,0515829	0,9747399	0,9920141	0,8243483	0,3640299	0,8406071	0,9574482	0,9979673	0,7819942	0,9940654	0,7400823	0,9879834	0,3796094
720	0,7573571	0,8942174	0,9999503	0,2170978	0,3885368	0,9235417	0,9940903	0,5599390	0,4332874	0,5185811	0,6336910	0,5359229	0,1072890	0,5656337	0,4995655	0,5322102	0,3129915	0,3085485	1,0000000	0,0515829	0,9747399	0,9917979	0,8243481	0,3555446	0,8406071	0,9574481	0,9979673	0,7811816	0,9940654	0,7393907	0,9879834	0,3796094
740	0,7573568	0,8942166	0,9999502	0,2170977	0,3885350	0,9235051	0,9964734	0,5599390	0,4332874	0,5185811	0,6336907	0,5359212	0,1072890	0,5656337	0,4995655	0,5330032	0,3129631	0,3085485	1,0000000	0,0515829	0,9747399	0,9916417	0,8243479	0,3500796	0,8406071	0,9574480	0,9979673	0,7807344	0,9940654	0,7390318	0,9879834	0,3796094
760	0,7573567	0,8942160	0,9999502	0,2170976	0,3885338	0,9234793	0,9978955	0,5599390	0,4332874	0,5185811	0,6336904	0,5359203	0,1072890	0,5656337	0,4995656	0,5334380	0,3129494	0,3085485	1,0000000	0,0515829	0,9747399	0,9915290	0,8243477	0,3465599	0,8406071	0,9574479	0,9979673	0,7804883	0,9940654	0,7388454	0,9879834	0,3796094
780	0,7573567	0,8942156	0,9999502	0,2170977	0,3885329	0,9234613	0,9987442	0,5599390	0,4332874	0,5185811	0,6336901	0,5359199	0,1072890	0,5656337	0,4995657	0,5336764	0,3129428	0,3085485	1,0000000	0,0515829	0,9747399	0,9914475	0,8243476	0,3442931	0,8406071	0,9574479	0,9979673	0,7803529	0,9940654	0,7387487	0,9879834	0,3796094
800	0,7573566	0,8942153	0,9999502	0,2170977	0,3885323	0,9234487	0,9992506	0,5599390	0,4332874	0,5185811	0,6336899	0,5359197	0,1072890	0,5656337	0,4995658	0,5338071	0,3129396	0,3085485	1,0000000	0,0515829	0,9747399	0,9913887	0,8243476	0,3428331	0,8406071	0,9574478	0,9979673	0,7802784	0,9940654	0,7386985	0,9879834	0,3796094
820	0,7573566	0,8942150	0,9999502	0,2170978	0,3885319	0,9234399	0,9995528	0,5599390	0,4332874	0,5185811	0,6336897	0,5359198	0,1072890	0,5656337	0,4995659	0,5338787	0,3129381	0,3085485	1,0000000	0,0515829	0,9747399	0,9913462	0,8243475	0,3418928	0,8406071	0,9574478	0,9979673	0,7802374	0,9940654	0,7386724	0,9879834	0,3796094
840	0,7573566	0,8942149	0,9999502	0,2170979	0,3885317	0,9234338	0,9997331	0,5599390	0,4332874	0,5185811	0,6336896	0,5359198	0,1072890	0,5656337	0,4995660	0,5339180	0,3129373	0,3085485	1,0000000	0,0515829	0,9747399	0,9913155	0,8243475	0,3412872	0,8406071	0,9574478	0,9979673	0,7802148	0,9940654	0,7386589	0,9879834	0,3796094
860	0,7573566	0,8942148	0,9999502	0,2170980	0,3885315	0,9234295	0,9998407	0,5599390	0,4332874	0,5185811	0,6336895	0,5359200	0,1072890	0,5656337	0,4995661	0,5339395	0,3129370	0,3085485	1,0000000	0,0515829	0,9747399	0,9912933	0,8243475	0,3408972	0,8406071	0,9574478	0,9979673	0,7802024	0,9940654	0,7386519	0,9879834	0,3796094
880	0,7573566	0,8942148	0,9999502	0,2170980	0,3885314	0,9234266	0,9999050	0,5599390	0,4332874	0,5185811	0,6336894	0,5359201	0,1072890	0,5656337	0,4995661	0,5339513	0,3129368	0,3085485	1,0000000	0,0515829	0,9747399	0,9912773	0,8243475	0,3406460	0,8406071	0,9574478	0,9979673	0,7801956	0,9940654	0,7386482	0,9879834	0,3796094
900	0,7573566	0,8942147	0,9999502	0,2170980	0,3885313	0,9234245	0,9999433	0,5599390	0,4332874	0,5185811	0,6336894	0,5359202	0,1072890	0,5656337	0,4995662	0,5339578	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912658	0,8243475	0,3404842	0,8406071	0,9574478	0,9979673	0,7801918	0,9940654	0,7386464	0,9879834	0,3796094
920	0,7573566	0,8942147	0,9999502	0,2170981	0,3885313	0,9234231	0,9999662	0,5599390	0,4332874	0,5185811	0,6336893	0,5359202	0,1072890	0,5656337	0,4995662	0,5339614	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912574	0,8243475	0,3403800	0,8406071	0,9574478	0,9979673	0,7801898	0,9940654	0,7386454	0,9879834	0,3796094
940	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234221	0,9999798	0,5599390	0,4332874	0,5185811	0,6336893	0,5359203	0,1072890	0,5656337	0,4995662	0,5339633	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912514	0,8243475	0,3403129	0,8406071	0,9574478	0,9979673	0,7801886	0,9940654	0,7386449	0,9879834	0,3796094
960	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234215	0,9999879	0,5599390	0,4332874	0,5185811	0,6336893	0,5359203	0,1072890	0,5656337	0,4995662	0,5339644	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912470	0,8243475	0,3402697	0,8406071	0,9574478	0,9979673	0,7801880	0,9940654	0,7386446	0,9879834	0,3796094
980	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234210	0,9999928	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656337	0,4995663	0,5339650	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912439	0,8243475	0,3402419	0,8406071	0,9574478	0,9979673	0,7801876	0,9940654	0,7386445	0,9879834	0,3796094
1000	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234207	0,9999957	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656337	0,4995663	0,5339653	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912416	0,8243475	0,3402240	0,8406071	0,9574478	0,9979673	0,7801875	0,9940654	0,7386444	0,9879834	0,3796094
1020	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234205	0,9999974	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656337	0,4995663	0,5339655	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912400	0,8243475	0,3402124	0,8406071	0,9574478	0,9979673	0,7801873	0,9940654	0,7386444	0,9879834	0,3796094
1040	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234203	0,9999985	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656337	0,4995663	0,5339656	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912388	0,8243475	0,3402050	0,8406071	0,9574478	0,9979673	0,7801873	0,9940654	0,7386443	0,9879834	0,3796094
1060	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234202	0,9999991	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656337	0,4995663	0,5339656	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912379	0,8243475	0,3402002	0,8406071	0,9574478	0,9979673	0,7801873	0,9940654	0,7386443	0,9879834	0,3796094
1080	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234201	0,9999995	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656337	0,4995663	0,5339656	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912373	0,8243475	0,3401971	0,8406071	0,9574478	0,9979673	0,7801872	0,9940654	0,7386443	0,9879834	0,3796094
1100	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234201	0,9999997	0,5599390	0,4332874	0,5185811	0,6336893	0,5359205	0,1072890	0,5656337	0,4995663	0,5339657	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912369	0,8243475	0,3401951	0,8406071	0,9574478	0,9979673	0,7801872	0,9940654	0,7386443	0,9879834	0,3796094

0	0,0152137	0,6187870	0,0381285	0,0299583	0,2699720	0,6042165	1,0000000	0,5599376	0,4332892	0,5185722	0,3183039	0,7084603	0,1072890	0,5654951	0,5787493	0,5339598	0,3129385	0,3085494	0,9812949	0,0516040	0,9746002	0,0270942	0,0503953	0,3402042	0,8406033	0,0567970	0,9979673	0,7801877	0,9940655	0,0018461	0,9879835	0,3796106
20	0,0144530	0,6187871	0,0381285	0,3279495	0,2699668	0,6042157	1,0000000	0,5599375	0,4332881	0,5883224	0,3182983	0,7084610	0,1072889	0,5047142	0,5787489	0,3126788	0,3129384	0,3085499	0,9813021	0,0515970	0,9746401	0,0270943	0,0503954	0,3418038	0,8406052	0,0567970	0,9985354	0,7801883	0,9940655	0,0018461	0,9879836	0,3796108
40	0,0141906	0,6187872	0,0381285	0,4796569	0,2699591	0,6042152	1,0000000	0,5599378	0,4332876	0,6309935	0,3182771	0,7084617	0,1072889	0,4616263	0,5787490	0,1910239	0,3129380	0,3085498	0,9813069	0,0515922	0,9746687	0,0270944	0,0503955	0,3428336	0,8406062	0,0567970	0,9988211	0,7801883	0,9940655	0,0018461	0,9879835	0,3796106
60	0,0141001	0,6187872	0,0381285	0,5568894	0,2699495	0,6042148	1,0000000	0,5599381	0,4332874	0,6530862	0,3182481	0,7084622	0,1072890	0,4310811	0,5787492	0,1239120	0,3129376	0,3085495	0,9813100	0,0515891	0,9746890	0,0270944	0,0503955	0,3434966	0,8406067	0,0567970	0,9989647	0,7801881	0,9940654	0,0018461	0,9879835	0,3796103
80	0,0140689	0,6187872	0,0381285	0,5962067	0,2699398	0,6042145	1,0000000	0,5599384	0,4332873	0,6617918	0,3182199	0,7084626	0,1072890	0,4094275	0,5787494	0,0867579	0,3129373	0,3085492	0,9813121	0,0515870	0,9747035	0,0270945	0,0503955	0,3439233	0,8406069	0,0567970	0,9990369	0,7801879	0,9940654	0,0018461	0,9879835	0,3796101
100	0,0140581	0,6187872	0,0381285	0,6162219	0,2699311	0,6042143	1,0000000	0,5599387	0,4332873	0,6630358	0,3181964	0,7084629	0,1072891	0,3940771	0,5787496	0,0661251	0,3129370	0,3085489	0,9813135	0,0515856	0,9747139	0,0270945	0,0503956	0,3441981	0,8406070	0,0567970	0,9990732	0,7801876	0,9940654	0,0018461	0,9879834	0,3796099
120	0,0140544	0,6187872	0,0381285	0,6264107	0,2699237	0,6042142	1,0000000	0,5599388	0,4332874	0,6608404	0,3181786	0,7084631	0,1072891	0,3831951	0,5787498	0,0546428	0,3129368	0,3085488	0,9813144	0,0515846	0,9747213	0,0270945	0,0503956	0,3443750	0,8406071	0,0567970	0,9990915	0,7801875	0,9940654	0,0018461	0,9879834	0,3796097
140	0,0140531	0,6187872	0,0381285	0,6315972	0,2699179	0,6042141	1,0000000	0,5599389	0,4332874	0,6575708	0,3181658	0,7084632	0,1072891	0,3754808	0,5787499	0,0482495	0,3129367	0,3085486	0,9813150	0,0515840	0,9747266	0,0270945	0,0503956	0,3444889	0,8406071	0,0567970	0,9991006	0,7801874	0,9940654	0,0018461	0,9879834	0,3796096
160	0,0140527	0,6187872	0,0381285	0,6342373	0,2699133	0,6042140	1,0000000	0,5599390	0,4332874	0,6544368	0,3181570	0,7084633	0,1072891	0,3700120	0,5787499	0,0446959	0,3129367	0,3085486	0,9813154	0,0515836	0,9747304	0,0270946	0,0503956	0,3445623	0,8406071	0,0567970	0,9991053	0,7801873	0,9940654	0,0018461	0,9879834	0,3796095
180	0,0140525	0,6187872	0,0381285	0,6355812	0,2699099	0,6042140	1,0000000	0,5599390	0,4332874	0,6519369	0,3181511	0,7084633	0,1072891	0,3661352	0,5787500	0,0427299	0,3129367	0,3085485	0,9813157	0,0515833	0,9747331	0,0270946	0,0503956	0,3446095	0,8406071	0,0567970	0,9991076	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
200	0,0140525	0,6187872	0,0381285	0,6362652	0,2699073	0,6042139	1,0000000	0,5599390	0,4332874	0,6501749	0,3181472	0,7084634	0,1072891	0,3633869	0,5787500	0,0416513	0,3129366	0,3085485	0,9813159	0,0515832	0,9747351	0,0270946	0,0503956	0,3446399	0,8406071	0,0567970	0,9991087	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
220	0,0140525	0,6187872	0,0381285	0,6366133	0,2699054	0,6042139	1,0000000	0,5599390	0,4332874	0,6490634	0,3181447	0,7084634	0,1072891	0,3614385	0,5787500	0,0410670	0,3129366	0,3085485	0,9813160	0,0515831	0,9747364	0,0270946	0,0503956	0,3446595	0,8406071	0,0567970	0,9991093	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
240	0,0140525	0,6187872	0,0381285	0,6367905	0,2699040	0,6042139	1,0000000	0,5599390	0,4332874	0,6484457	0,3181431	0,7084634	0,1072890	0,3600574	0,5787500	0,0407559	0,3129366	0,3085485	0,9813161	0,0515830	0,9747374	0,0270946	0,0503956	0,3446722	0,8406071	0,0567970	0,9991096	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
260	0,0140524	0,6187872	0,0381285	0,6368807	0,2699030	0,6042139	1,0000000	0,5599390	0,4332874	0,6481622	0,3181421	0,7084634	0,1072890	0,3590782	0,5787500	0,0405938	0,3129366	0,3085485	0,9813161	0,0515830	0,9747381	0,0270946	0,0503956	0,3446803	0,8406071	0,0567970	0,9991098	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
280	0,0140524	0,6187872	0,0381285	0,6369265	0,2699023	0,6042139	1,0000000	0,5599390	0,4332874	0,6480806	0,3181415	0,7084634	0,1072890	0,3583841	0,5787500	0,0405117	0,3129366	0,3085485	0,9813162	0,0515829	0,9747387	0,0270946	0,0503956	0,3446855	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
300	0,0140524	0,6187872	0,0381285	0,6369499	0,2699018	0,6042139	1,0000000	0,5599390	0,4332874	0,6481047	0,3181411	0,7084634	0,1072890	0,3578920	0,5787500	0,0404713	0,3129366	0,3085485	0,9813162	0,0515829	0,9747390	0,0270946	0,0503956	0,3446889	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
320	0,0140524	0,6187872	0,0381285	0,6369618	0,2699014	0,6042139	1,0000000	0,5599390	0,4332874	0,6481719	0,3181409	0,7084634	0,1072890	0,3575432	0,5787500	0,0404521	0,3129366	0,3085485	0,9813162	0,0515829	0,9747393	0,0270946	0,0503956	0,3446911	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
340	0,0140524	0,6187872	0,0381285	0,6369678	0,2699011	0,6042139	1,0000000	0,5599390	0,4332874	0,6482464	0,3181407	0,7084634	0,1072890	0,3572959	0,5787500	0,0404431	0,3129366	0,3085485	0,9813162	0,0515829	0,9747395	0,0270946	0,0503956	0,3446925	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
360	0,0140524	0,6187872	0,0381285	0,6369709	0,2699010	0,6042139	1,0000000	0,5599390	0,4332874	0,6483106	0,3181406	0,7084634	0,1072890	0,3571206	0,5787500	0,0404389	0,3129366	0,3085485	0,9813162	0,0515829	0,9747396	0,0270946	0,0503956	0,3446934	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
380	0,0140524	0,6187872	0,0381285	0,6369724	0,2699008	0,6042139	1,0000000	0,5599390	0,4332874	0,6483585	0,3181406	0,7084634	0,1072890	0,3569963	0,5787500	0,0404367	0,3129366	0,3085485	0,9813162	0,0515829	0,9747397	0,0270946	0,0503956	0,3446940	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
400	0,0140524	0,6187872	0,0381285	0,6369732	0,2699007	0,6042139	1,0000000	0,5599390	0,4332874	0,6483903	0,3181405	0,7084634	0,1072890	0,3569082	0,5787500	0,0404355	0,3129366	0,3085485	0,9813162	0,0515829	0,9747398	0,0270946	0,0503956	0,3446944	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
420	0,0140524	0,6187872	0,0381285	0,6369736	0,2699007	0,6042139	1,0000000	0,5599390	0,4332874	0,6484092	0,3181405	0,7084634	0,1072890	0,3568458	0,5787500	0,0404346	0,3129366	0,3085485	0,9813162	0,0515829	0,9747398	0,0270946	0,0503956	0,3446946	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
440	0,0140524	0,6187872	0,0381285	0,6369739	0,2699006	0,6042139	1,0000000	0,5599390	0,4332874	0,6484188	0,3181405	0,7084634	0,1072890	0,3568015	0,5787500	0,0404339	0,3129366	0,3085485	0,9813162	0,0515829	0,9747398	0,0270946	0,0503956	0,3446947	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
460	0,0140524	0,6187872	0,0381285	0,6369740	0,2699006	0,6042139	1,0000000	0,5599390	0,4332874	0,6484225	0,3181405	0,7084634	0,1072890	0,3567701	0,5787500	0,0404333	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3446948	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
480	0,0140524	0,6187872	0,0381285	0,6369740	0,2699006	0,6042139	1,0000000	0,5599390	0,4332874	0,6484229	0,3181405	0,7084634	0,1072890	0,3567478	0,5787500	0,0404329	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3446949	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
500	0,0140524	0,6187872	0,0381285	0,6369740	0,2699006	0,6042139	1,0000000	0,5599390	0,4332874	0,6484217	0,3181405	0,7084634	0,1072890	0,3567321	0,5787500	0,0404326	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3446950	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
520	0,0140524	0,6187872	0,0381285	0,6369740	0,2699006	0,6042139	1,0000000	0,5599390	0,4332874	0,6484200	0,3181405	0,7084634	0,1072890	0,3567209	0,5787500	0,0404323	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3446950	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
540	0,0140524	0,6187872	0,0381285	0,6369741	0,2699006	0,6042139	1,0000000	0,5599390	0,4332874	0,6484184	0,3181405	0,7084634	0,1072890	0,3567130	0,5787500	0,0404322	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3446950	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
560	0,0140524	0,6187872	0,0381285	0,6369741	0,2699005	0,6042139	1,0000000	0,5599390	0,4332874	0,6484171	0,3181405	0,7084634	0,1072890	0,3567073	0,5787500	0,0404321	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3446950	0,8406071	0,0567970	0,9991099	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
580	0,0148132	0,6187872	0,0381285	0,3389566	0,2699017	0,6042139	1,0000000	0,5599390	0,4332874	0,5664634	0,3181458	0,7084634	0,1072890	0,4175239	0,5787500	0,2405455	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3430920	0,8406071	0,0567970	0,9985418	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
600	0,0150755	0,6187872	0,0381285	0,1872421	0,2699066	0,6042139	1,0000000	0,5599390	0,4332874	0,5179985	0,3181663	0,7084634	0,1072890	0,4606374	0,5787500	0,3551212	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3420596	0,8406071	0,0567970	0,9982561	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
620	0,0151660	0,6187872	0,0381285	0,1100124	0,2699141	0,6042139	1,0000000	0,5599390	0,4332874	0,4960023	0,3181947	0,7084634	0,1072890	0,4912009	0,5787500	0,4242220	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3413946	0,8406071	0,0567970	0,9981125	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
640	0,0151973	0,6187872	0,0381285	0,0707014	0,2699224	0,6042140	1,0000000	0,5599390	0,4332874	0,4913473	0,3182228	0,7084634	0,1072890	0,5128676	0,5787500	0,4677111	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3409664	0,8406071	0,0567970	0,9980403	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
660	0,0152080	0,6187872	0,0381285	0,0506927	0,2699302	0,6042140	1,0000000	0,5599390	0,4332874	0,4956118	0,3182464	0,7084634	0,1072890	0,5282273	0,5787500	0,4955406	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3406906	0,8406071	0,0567970	0,9980040	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
680	0,0152117	0,6187873	0,0381285	0,0405093	0,2699370	0,6042140	1,0000000	0,5599390	0,4332874	0,5028421	0,3182646	0,7084634	0,1072890	0,5391160	0,5787500	0,5130986	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3405129	0,8406071	0,0567970	0,9979857	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
700	0,0152130	0,6187873	0,0381285	0,0353268	0,2699425	0,6042141	1,0000000	0,5599390	0,4332874	0,5097109	0,3182776	0,7084634	0,1072890	0,5468351	0,5787500	0,5237184	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3403985	0,8406071	0,0567970	0,9979765	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
720	0,0152135	0,6187873	0,0381285	0,0326896	0,2699468	0,6042141	1,0000000	0,5599390	0,4332874	0,5148360	0,3182867	0,7084634	0,1072890	0,5523072	0,5787500	0,5297133	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3403248	0,8406071	0,0567970	0,9979719	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
740	0,0152136	0,6187873	0,0381285	0,0313477	0,2699501	0,6042141	1,0000000	0,5599390	0,4332874	0,5180023	0,3182927	0,7084634	0,1072890	0,5561864	0,5787500	0,5327632	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3402774	0,8406071	0,0567970	0,9979696	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
760	0,0152137	0,6187873	0,0381285	0,0306649	0,2699526	0,6042141	1,0000000	0,5599390	0,4332874	0,5195607	0,3182968	0,7084634	0,1072890	0,5589364	0,5787500	0,5340690	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3402468	0,8406071	0,0567970	0,9979684	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
780	0,0152137	0,6187873	0,0381285	0,0303176	0,2699545	0,6042141	1,0000000	0,5599390	0,4332874	0,5200367	0,3182994	0,7084634	0,1072890	0,5608860	0,5787500	0,5344449	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3402271	0,8406071	0,0567970	0,9979679	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
800	0,0152137	0,6187873	0,0381285	0,0301410	0,2699558	0,6042141	1,0000000	0,5599390	0,4332874	0,5199157	0,3183010	0,7084634	0,1072890	0,5622680	0,5787500	0,5344009	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3402145	0,8406071	0,0567970	0,9979676	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
820	0,0152137	0,6187873	0,0381285	0,0300512	0,2699568	0,6042141	1,0000000	0,5599390	0,4332874	0,5195538	0,3183021	0,7084634	0,1072890	0,5632477	0,5787500	0,5342247	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3402063	0,8406071	0,0567970	0,9979674	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
840	0,0152137	0,6187873	0,0381285	0,0300055	0,2699575	0,6042141	1,0000000	0,5599390	0,4332874	0,5191669	0,3183027	0,7084634	0,1072890	0,5639423	0,5787500	0,5340550	0,3129366	0,3085485	0,9813162	0,0515829	0,9747399	0,0270946	0,0503956	0,3402010	0,8406071	0,0567970	0,9979673	0,7801872	0,9940654	0,0018461	0,9879834	0,3796094
